Cell 9 Timestamp,30pct Cell 9 Current,30pct Cell 9 Voltage,30pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,30pct Cell 10 Current,30pct Cell 10 Voltage,30pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,30pct Cell 11 Current,30pct Cell 11 Voltage,30pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,30pct Cell 12 Current,30pct Cell 12 Voltage,30pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,35pct Cell 13 Current,35pct Cell 13 Voltage,35pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,35pct Cell 14 Current,35pct Cell 14 Voltage,35pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,35pct Cell 15 Current,35pct Cell 15 Voltage,35pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,35pct Cell 16 Current,35pct Cell 16 Voltage,35pct Cell 16 Temp,Cell 16 Resistance
09-05-2025-Fri 21-02-28-PM,0.1,5.908,-96.9803,73.85,09-05-2025-Fri 21-02-28-PM,0,5.916,-94.86,inf,09-05-2025-Fri 21-02-28-PM,-0.1,5.912,-94.7096,-73.9,09-05-2025-Fri 21-02-28-PM,-0.1,5.912,-92.772,-73.9,09-05-2025-Fri 21-02-28-PM,0,5.904,-91.299,inf,09-05-2025-Fri 21-02-28-PM,-0.1,5.92,-92.09,-74,09-05-2025-Fri 21-02-28-PM,-0.1,5.904,-93.5409,-73.8,09-05-2025-Fri 21-02-28-PM,0,5.912,-93.703,inf
09-05-2025-Fri 21-03-16-PM,0.4,5.904,-97.5315,18.45,09-05-2025-Fri 21-03-16-PM,0.2,5.916,-95.51,36.975,09-05-2025-Fri 21-03-16-PM,0,5.916,-95.2938,inf,09-05-2025-Fri 21-03-16-PM,0,5.912,-93.421,inf,09-05-2025-Fri 21-03-16-PM,-0.5,5.904,-92.0466,-14.76,09-05-2025-Fri 21-03-16-PM,0,5.92,-92.794,inf,09-05-2025-Fri 21-03-16-PM,0.1,5.908,-94.1578,73.85,09-05-2025-Fri 21-03-16-PM,0,5.912,-94.385,inf
09-05-2025-Fri 21-03-18-PM,0,5.904,-97.5639,inf,09-05-2025-Fri 21-03-18-PM,-0.1,5.912,-95.553,-73.9,09-05-2025-Fri 21-03-18-PM,-0.2,5.912,-95.3586,-36.95,09-05-2025-Fri 21-03-18-PM,0.1,5.912,-93.465,73.9,09-05-2025-Fri 21-03-18-PM,0,5.908,-92.0466,inf,09-05-2025-Fri 21-03-18-PM,-0.2,5.92,-92.804,-37,09-05-2025-Fri 21-03-18-PM,-0.1,5.904,-94.1903,-73.8,09-05-2025-Fri 21-03-18-PM,0,5.912,-94.417,inf
09-05-2025-Fri 21-03-20-PM,0.1,5.904,-97.5963,73.8,09-05-2025-Fri 21-03-20-PM,0.1,5.916,-95.585,73.95,09-05-2025-Fri 21-03-20-PM,0,5.912,-95.3586,inf,09-05-2025-Fri 21-03-20-PM,-0.2,5.912,-93.497,-36.95,09-05-2025-Fri 21-03-20-PM,-0.1,5.904,-92.0791,-73.8,09-05-2025-Fri 21-03-20-PM,0,5.92,-92.837,inf,09-05-2025-Fri 21-03-20-PM,0,5.904,-94.1903,inf,09-05-2025-Fri 21-03-20-PM,0,5.912,-94.417,inf
09-05-2025-Fri 21-03-23-PM,0.2,5.908,-97.5963,36.925,09-05-2025-Fri 21-03-23-PM,0.2,5.912,-95.607,36.95,09-05-2025-Fri 21-03-23-PM,-0.1,5.916,-95.3911,-73.95,09-05-2025-Fri 21-03-23-PM,-0.1,5.908,-93.53,-73.85,09-05-2025-Fri 21-03-23-PM,-0.1,5.908,-92.1115,-73.85,09-05-2025-Fri 21-03-23-PM,0,5.92,-92.859,inf,09-05-2025-Fri 21-03-23-PM,0,5.904,-94.2227,inf,09-05-2025-Fri 21-03-23-PM,0.1,5.908,-94.45,73.85
09-05-2025-Fri 21-03-25-PM,0.1,5.904,-97.6287,73.8,09-05-2025-Fri 21-03-25-PM,0.1,5.912,-95.628,73.9,09-05-2025-Fri 21-03-25-PM,-0.2,5.912,-95.4235,-36.95,09-05-2025-Fri 21-03-25-PM,-0.1,5.912,-93.562,-73.9,09-05-2025-Fri 21-03-25-PM,0.1,5.904,-92.1766,73.8,09-05-2025-Fri 21-03-25-PM,-0.1,5.92,-92.902,-74,09-05-2025-Fri 21-03-25-PM,-0.1,5.908,-94.2552,-73.85,09-05-2025-Fri 21-03-25-PM,0,5.912,-94.482,inf
09-05-2025-Fri 21-03-28-PM,0.3,5.908,-97.6611,24.6167,09-05-2025-Fri 21-03-28-PM,0,5.916,-95.65,inf,09-05-2025-Fri 21-03-28-PM,0,5.912,-95.456,inf,09-05-2025-Fri 21-03-28-PM,0,5.916,-93.573,inf,09-05-2025-Fri 21-03-28-PM,-0.2,5.908,-92.2091,-36.925,09-05-2025-Fri 21-03-28-PM,0.1,5.92,-92.945,74,09-05-2025-Fri 21-03-28-PM,0.2,5.908,-94.2876,36.925,09-05-2025-Fri 21-03-28-PM,0,5.912,-94.515,inf
09-05-2025-Fri 21-05-22-PM,0.1,5.908,-98.4064,73.85,09-05-2025-Fri 21-05-22-PM,0.1,5.912,-96.667,73.9,09-05-2025-Fri 21-05-22-PM,-0.1,5.916,-96.3643,-73.95,09-05-2025-Fri 21-05-22-PM,0.1,5.916,-94.807,73.95,09-05-2025-Fri 21-05-22-PM,-0.1,5.904,-93.6058,-73.8,09-05-2025-Fri 21-05-22-PM,0,5.916,-94.201,inf,09-05-2025-Fri 21-05-22-PM,-0.2,5.904,-95.2938,-36.9,09-05-2025-Fri 21-05-22-PM,0.3,5.912,-95.618,24.6333
09-05-2025-Fri 21-05-25-PM,0.3,5.904,-98.4388,24.6,09-05-2025-Fri 21-05-25-PM,0.1,5.912,-96.656,73.9,09-05-2025-Fri 21-05-25-PM,-0.3,5.916,-96.3967,-24.65,09-05-2025-Fri 21-05-25-PM,0.1,5.912,-94.785,73.9,09-05-2025-Fri 21-05-25-PM,0,5.908,-93.6058,inf,09-05-2025-Fri 21-05-25-PM,0.1,5.92,-94.201,74,09-05-2025-Fri 21-05-25-PM,0,5.908,-95.2938,inf,09-05-2025-Fri 21-05-25-PM,0.1,5.912,-95.634,73.9
09-05-2025-Fri 21-05-27-PM,0.3,5.904,-98.4388,24.6,09-05-2025-Fri 21-05-27-PM,0.1,5.916,-96.688,73.95,09-05-2025-Fri 21-05-27-PM,0,5.912,-96.3967,inf,09-05-2025-Fri 21-05-27-PM,-0.4,5.912,-94.818,-18.475,09-05-2025-Fri 21-05-27-PM,0,5.904,-93.6383,inf,09-05-2025-Fri 21-05-27-PM,0,5.92,-94.233,inf,09-05-2025-Fri 21-05-27-PM,-0.2,5.908,-95.3262,-36.925,09-05-2025-Fri 21-05-27-PM,0.1,5.912,-95.651,73.9
09-05-2025-Fri 21-05-29-PM,0.1,5.904,-98.4713,73.8,09-05-2025-Fri 21-05-29-PM,-0.1,5.912,-96.699,-73.9,09-05-2025-Fri 21-05-29-PM,-0.2,5.912,-96.3967,-36.95,09-05-2025-Fri 21-05-29-PM,-0.1,5.916,-94.807,-73.95,09-05-2025-Fri 21-05-29-PM,-0.1,5.904,-93.6708,-73.8,09-05-2025-Fri 21-05-29-PM,-0.1,5.92,-94.244,-74,09-05-2025-Fri 21-05-29-PM,0,5.908,-95.3262,inf,09-05-2025-Fri 21-05-29-PM,-0.2,5.912,-95.683,-36.95
09-05-2025-Fri 21-05-32-PM,0.1,5.904,-98.4713,73.8,09-05-2025-Fri 21-05-32-PM,-0.1,5.916,-96.731,-73.95,09-05-2025-Fri 21-05-32-PM,-0.3,5.916,-96.4291,-24.65,09-05-2025-Fri 21-05-32-PM,-0.1,5.912,-94.828,-73.9,09-05-2025-Fri 21-05-32-PM,-0.2,5.904,-93.6708,-36.9,09-05-2025-Fri 21-05-32-PM,-0.1,5.92,-94.266,-74,09-05-2025-Fri 21-05-32-PM,0,5.904,-95.3262,inf,09-05-2025-Fri 21-05-32-PM,0.2,5.908,-95.667,36.925
09-05-2025-Fri 21-05-34-PM,0.1,5.908,-98.4713,73.85,09-05-2025-Fri 21-05-34-PM,0.1,5.916,-96.721,73.95,09-05-2025-Fri 21-05-34-PM,-0.1,5.916,-96.4291,-73.95,09-05-2025-Fri 21-05-34-PM,-0.1,5.916,-94.872,-73.95,09-05-2025-Fri 21-05-34-PM,-0.1,5.908,-93.7033,-73.85,09-05-2025-Fri 21-05-34-PM,0.1,5.92,-94.277,74,09-05-2025-Fri 21-05-34-PM,0.3,5.908,-95.3262,24.6167,09-05-2025-Fri 21-05-34-PM,-0.1,5.912,-95.683,-73.9
09-05-2025-Fri 21-05-37-PM,0.1,5.908,-98.4713,73.85,09-05-2025-Fri 21-05-37-PM,0,5.916,-96.731,inf,09-05-2025-Fri 21-05-37-PM,0,5.916,-96.4291,inf,09-05-2025-Fri 21-05-37-PM,-0.3,5.916,-94.893,-24.65,09-05-2025-Fri 21-05-37-PM,0.1,5.904,-93.7357,73.8,09-05-2025-Fri 21-05-37-PM,0.2,5.916,-94.287,36.975,09-05-2025-Fri 21-05-37-PM,0.2,5.904,-95.3262,36.9,09-05-2025-Fri 21-05-37-PM,0.2,5.912,-95.683,36.95
09-05-2025-Fri 21-05-39-PM,0.2,5.908,-98.4713,36.925,09-05-2025-Fri 21-05-39-PM,-0.1,5.912,-96.742,-73.9,09-05-2025-Fri 21-05-39-PM,0.2,5.916,-96.4615,36.975,09-05-2025-Fri 21-05-39-PM,0,5.912,-94.904,inf,09-05-2025-Fri 21-05-39-PM,-0.2,5.904,-93.7682,-36.9,09-05-2025-Fri 21-05-39-PM,0,5.92,-94.309,inf,09-05-2025-Fri 21-05-39-PM,-0.2,5.908,-95.3262,-36.925,09-05-2025-Fri 21-05-39-PM,-0.1,5.912,-95.699,-73.9
09-05-2025-Fri 21-05-42-PM,0,5.908,-98.5036,inf,09-05-2025-Fri 21-05-42-PM,-0.1,5.916,-96.764,-73.95,09-05-2025-Fri 21-05-42-PM,-0.1,5.916,-96.4615,-73.95,09-05-2025-Fri 21-05-42-PM,0.1,5.912,-94.915,73.9,09-05-2025-Fri 21-05-42-PM,0.3,5.904,-93.7682,24.6,09-05-2025-Fri 21-05-42-PM,0,5.92,-94.32,inf,09-05-2025-Fri 21-05-42-PM,0,5.904,-95.3586,inf,09-05-2025-Fri 21-05-42-PM,-0.1,5.912,-95.715,-73.9
09-05-2025-Fri 21-05-44-PM,0,5.904,-98.5036,inf,09-05-2025-Fri 21-05-44-PM,0.1,5.912,-96.796,73.9,09-05-2025-Fri 21-05-44-PM,-0.1,5.916,-96.4615,-73.95,09-05-2025-Fri 21-05-44-PM,-0.1,5.912,-94.904,-73.9,09-05-2025-Fri 21-05-44-PM,0,5.908,-93.7682,inf,09-05-2025-Fri 21-05-44-PM,0.1,5.92,-94.331,74,09-05-2025-Fri 21-05-44-PM,-0.1,5.908,-95.3586,-73.85,09-05-2025-Fri 21-05-44-PM,0,5.912,-95.732,inf
09-05-2025-Fri 21-06-08-PM,0,5.908,-98.5361,inf,09-05-2025-Fri 21-06-08-PM,0.3,5.916,-96.85,24.65,09-05-2025-Fri 21-06-08-PM,0,5.916,-96.5264,inf,09-05-2025-Fri 21-06-08-PM,-0.1,5.912,-95.012,-73.9,09-05-2025-Fri 21-06-08-PM,-0.1,5.904,-93.963,-73.8,09-05-2025-Fri 21-06-08-PM,0.2,5.92,-94.45,37,09-05-2025-Fri 21-06-08-PM,-0.2,5.908,-95.3911,-36.925,09-05-2025-Fri 21-06-08-PM,0,5.912,-95.78,inf
09-05-2025-Fri 21-06-10-PM,0,5.904,-98.5036,inf,09-05-2025-Fri 21-06-10-PM,-0.1,5.916,-96.839,-73.95,09-05-2025-Fri 21-06-10-PM,-0.2,5.916,-96.5264,-36.975,09-05-2025-Fri 21-06-10-PM,0.1,5.908,-95.023,73.85,09-05-2025-Fri 21-06-10-PM,-0.2,5.908,-93.963,-36.925,09-05-2025-Fri 21-06-10-PM,0.1,5.92,-94.461,74,09-05-2025-Fri 21-06-10-PM,0.2,5.908,-95.4235,36.925,09-05-2025-Fri 21-06-10-PM,0,5.912,-95.797,inf
09-05-2025-Fri 21-06-13-PM,-0.1,5.908,-98.5361,-73.85,09-05-2025-Fri 21-06-13-PM,0,5.912,-96.861,inf,09-05-2025-Fri 21-06-13-PM,0.1,5.916,-96.5264,73.95,09-05-2025-Fri 21-06-13-PM,0.1,5.912,-95.045,73.9,09-05-2025-Fri 21-06-13-PM,0,5.908,-93.963,inf,09-05-2025-Fri 21-06-13-PM,-0.1,5.92,-94.461,-74,09-05-2025-Fri 21-06-13-PM,0,5.904,-95.4235,inf,09-05-2025-Fri 21-06-13-PM,-0.1,5.912,-95.797,-73.9
09-05-2025-Fri 21-06-15-PM,0.3,5.908,-98.5036,24.6167,09-05-2025-Fri 21-06-15-PM,0,5.916,-96.85,inf,09-05-2025-Fri 21-06-15-PM,-0.4,5.916,-96.5264,-18.4875,09-05-2025-Fri 21-06-15-PM,-0.1,5.912,-95.056,-73.9,09-05-2025-Fri 21-06-15-PM,-0.1,5.908,-93.9955,-73.85,09-05-2025-Fri 21-06-15-PM,0.1,5.916,-94.482,73.95,09-05-2025-Fri 21-06-15-PM,0,5.912,-95.4235,inf,09-05-2025-Fri 21-06-15-PM,-0.1,5.912,-95.813,-73.9
09-05-2025-Fri 21-06-17-PM,-0.1,5.908,-98.5036,-73.85,09-05-2025-Fri 21-06-17-PM,0,5.912,-96.872,inf,09-05-2025-Fri 21-06-17-PM,-0.2,5.916,-96.5264,-36.975,09-05-2025-Fri 21-06-17-PM,-0.3,5.912,-95.045,-24.6333,09-05-2025-Fri 21-06-17-PM,0.3,5.908,-93.963,24.6167,09-05-2025-Fri 21-06-17-PM,0.1,5.92,-94.472,74,09-05-2025-Fri 21-06-17-PM,0.2,5.904,-95.4235,36.9,09-05-2025-Fri 21-06-17-PM,0.2,5.908,-95.813,36.925
09-05-2025-Fri 21-06-20-PM,0.2,5.908,-98.5036,36.925,09-05-2025-Fri 21-06-20-PM,0.1,5.912,-96.85,73.9,09-05-2025-Fri 21-06-20-PM,-0.2,5.916,-96.5588,-36.975,09-05-2025-Fri 21-06-20-PM,0,5.916,-95.056,inf,09-05-2025-Fri 21-06-20-PM,-0.2,5.904,-93.9955,-36.9,09-05-2025-Fri 21-06-20-PM,0,5.92,-94.493,inf,09-05-2025-Fri 21-06-20-PM,0,5.908,-95.4235,inf,09-05-2025-Fri 21-06-20-PM,0,5.912,-95.829,inf
09-05-2025-Fri 21-06-22-PM,0,5.908,-98.5361,inf,09-05-2025-Fri 21-06-22-PM,0,5.916,-96.883,inf,09-05-2025-Fri 21-06-22-PM,0.1,5.912,-96.5588,73.9,09-05-2025-Fri 21-06-22-PM,0.1,5.912,-95.088,73.9,09-05-2025-Fri 21-06-22-PM,0,5.904,-94.028,inf,09-05-2025-Fri 21-06-22-PM,0.1,5.92,-94.493,74,09-05-2025-Fri 21-06-22-PM,0,5.904,-95.3911,inf,09-05-2025-Fri 21-06-22-PM,0,5.912,-95.797,inf
09-05-2025-Fri 21-06-25-PM,0,5.904,-98.5361,inf,09-05-2025-Fri 21-06-25-PM,0,5.912,-96.894,inf,09-05-2025-Fri 21-06-25-PM,-0.1,5.912,-96.5588,-73.9,09-05-2025-Fri 21-06-25-PM,-0.3,5.912,-95.088,-24.6333,09-05-2025-Fri 21-06-25-PM,-0.2,5.904,-94.028,-36.9,09-05-2025-Fri 21-06-25-PM,0.1,5.92,-94.504,74,09-05-2025-Fri 21-06-25-PM,0.2,5.904,-95.4235,36.9,09-05-2025-Fri 21-06-25-PM,0.1,5.908,-95.829,73.85
09-05-2025-Fri 21-06-28-PM,0.2,5.904,-98.5036,36.9,09-05-2025-Fri 21-06-28-PM,-0.2,5.912,-96.861,-36.95,09-05-2025-Fri 21-06-28-PM,0.2,5.916,-96.5588,36.975,09-05-2025-Fri 21-06-28-PM,0,5.912,-95.099,inf,09-05-2025-Fri 21-06-28-PM,0.1,5.908,-94.0603,73.85,09-05-2025-Fri 21-06-28-PM,0.1,5.92,-94.515,74,09-05-2025-Fri 21-06-28-PM,0,5.908,-95.4235,inf,09-05-2025-Fri 21-06-28-PM,0,5.912,-95.813,inf
09-05-2025-Fri 21-06-35-PM,0.4,5.904,-98.5036,18.45,09-05-2025-Fri 21-06-35-PM,-0.3,5.912,-96.883,-24.6333,09-05-2025-Fri 21-06-35-PM,-0.3,5.912,-96.5588,-24.6333,09-05-2025-Fri 21-06-35-PM,0.2,5.912,-95.077,36.95,09-05-2025-Fri 21-06-35-PM,-0.2,5.904,-94.0603,-36.9,09-05-2025-Fri 21-06-35-PM,0,5.92,-94.536,inf,09-05-2025-Fri 21-06-35-PM,0.1,5.908,-95.456,73.85,09-05-2025-Fri 21-06-35-PM,0.1,5.912,-95.829,73.9
09-05-2025-Fri 21-06-37-PM,0.2,5.908,-98.5361,36.925,09-05-2025-Fri 21-06-37-PM,0.1,5.916,-96.915,73.95,09-05-2025-Fri 21-06-37-PM,0,5.916,-96.5588,inf,09-05-2025-Fri 21-06-37-PM,-0.1,5.916,-95.088,-73.95,09-05-2025-Fri 21-06-37-PM,-0.1,5.904,-94.0929,-73.8,09-05-2025-Fri 21-06-37-PM,0,5.92,-94.547,inf,09-05-2025-Fri 21-06-37-PM,-0.1,5.904,-95.456,-73.8,09-05-2025-Fri 21-06-37-PM,-0.1,5.912,-95.862,-73.9
09-05-2025-Fri 21-06-39-PM,0.1,5.908,-98.5036,73.85,09-05-2025-Fri 21-06-39-PM,-0.2,5.916,-96.883,-36.975,09-05-2025-Fri 21-06-39-PM,-0.2,5.916,-96.5588,-36.975,09-05-2025-Fri 21-06-39-PM,0.1,5.916,-95.12,73.95,09-05-2025-Fri 21-06-39-PM,-0.3,5.908,-94.1253,-24.6167,09-05-2025-Fri 21-06-39-PM,0.1,5.92,-94.558,74,09-05-2025-Fri 21-06-39-PM,0,5.908,-95.456,inf,09-05-2025-Fri 21-06-39-PM,-0.1,5.912,-95.845,-73.9
09-05-2025-Fri 21-06-42-PM,0.1,5.904,-98.5036,73.8,09-05-2025-Fri 21-06-42-PM,0.1,5.912,-96.915,73.9,09-05-2025-Fri 21-06-42-PM,0.1,5.916,-96.5588,73.95,09-05-2025-Fri 21-06-42-PM,0.1,5.912,-95.11,73.9,09-05-2025-Fri 21-06-42-PM,0,5.904,-94.0929,inf,09-05-2025-Fri 21-06-42-PM,0.1,5.92,-94.547,74,09-05-2025-Fri 21-06-42-PM,-0.1,5.904,-95.4235,-73.8,09-05-2025-Fri 21-06-42-PM,-0.1,5.912,-95.845,-73.9
