Timestamp,0pct Cell 1 Temp,0pct Cell 3 Temp,0pct Cell 5 Temp,0pct Cell 7 Temp,15pct Cell 10 Temp,15pct Cell 12 Temp,10pct Cell 14 Temp,10pct Cell 16 Temp
09-12-2025-Fri 10-20-17-AM,13.797,15.421,16.332,16.219,13.937,15.421,16.107,15.853
09-12-2025-Fri 10-20-19-AM,13.747,15.365,16.286,16.185,13.892,15.387,16.073,15.837
09-12-2025-Fri 10-20-22-AM,13.679,15.342,16.275,16.174,13.847,15.376,16.05,15.82
09-12-2025-Fri 10-20-24-AM,13.73,15.342,16.242,16.129,13.859,15.331,16.017,15.769
09-12-2025-Fri 10-20-26-AM,13.662,15.297,16.231,16.118,13.802,15.308,15.994,15.752
09-12-2025-Fri 10-20-29-AM,13.645,15.286,16.208,16.095,13.791,15.297,15.972,15.735
09-12-2025-Fri 10-20-31-AM,13.645,15.275,16.185,16.05,13.78,15.275,15.938,15.685
09-12-2025-Fri 10-20-34-AM,13.611,15.219,16.129,16.039,13.746,15.207,15.916,15.668
09-12-2025-Fri 10-20-36-AM,13.544,15.162,16.118,16.006,13.679,15.185,15.893,15.634
09-12-2025-Fri 10-20-38-AM,13.544,15.162,16.095,15.994,13.679,15.162,15.871,15.618
09-12-2025-Fri 10-20-41-AM,13.527,15.151,16.073,15.972,13.656,15.14,15.848,15.601
09-12-2025-Fri 10-20-43-AM,13.493,15.117,16.039,15.927,13.622,15.106,15.803,15.55
09-12-2025-Fri 10-20-46-AM,13.477,15.095,16.028,15.915,13.6,15.084,15.803,15.533
09-12-2025-Fri 10-20-48-AM,13.46,15.084,15.994,15.87,13.589,15.061,15.758,15.483
09-12-2025-Fri 10-20-51-AM,13.376,15.005,15.994,15.859,13.51,15.038,15.758,15.466
09-12-2025-Fri 10-20-53-AM,13.409,15.016,15.96,15.837,13.521,15.005,15.724,15.449
09-12-2025-Fri 10-20-55-AM,13.325,14.926,15.915,15.803,13.454,14.96,15.702,15.415
09-12-2025-Fri 10-20-58-AM,13.325,14.971,15.927,15.781,13.454,14.983,15.668,15.398
09-12-2025-Fri 10-21-00-AM,13.274,14.915,15.87,15.747,13.409,14.915,15.634,15.347
09-12-2025-Fri 10-21-02-AM,13.24,14.904,15.837,15.713,13.386,14.904,15.601,15.33
09-12-2025-Fri 10-21-05-AM,13.157,14.802,15.848,15.781,13.308,14.881,15.679,15.415
09-12-2025-Fri 10-21-07-AM,13.139,14.814,15.78,15.781,13.308,14.825,15.646,15.415
09-12-2025-Fri 10-21-10-AM,12.988,14.78,15.87,15.736,13.184,14.904,15.702,15.365
09-12-2025-Fri 10-21-12-AM,12.971,14.769,15.746,15.623,13.184,14.802,15.51,15.213
09-12-2025-Fri 10-21-14-AM,12.853,14.679,15.668,15.69,13.083,14.724,15.522,15.347
09-12-2025-Fri 10-21-17-AM,12.819,14.656,15.634,15.499,13.038,14.679,15.398,15.078
09-12-2025-Fri 10-21-19-AM,12.718,14.6,15.601,15.466,12.948,14.634,15.342,15.044
09-12-2025-Fri 10-21-21-AM,12.617,14.555,15.578,15.409,12.87,14.611,15.308,14.977
09-12-2025-Fri 10-21-24-AM,12.549,14.499,15.522,15.353,12.813,14.555,15.252,14.909
09-12-2025-Fri 10-21-26-AM,12.449,14.42,15.466,15.308,12.735,14.499,15.219,14.858
09-12-2025-Fri 10-21-28-AM,12.365,14.353,15.387,15.252,12.657,14.42,15.14,14.808
09-12-2025-Fri 10-21-31-AM,12.314,14.297,15.444,15.387,12.589,14.421,15.331,14.977
09-12-2025-Fri 10-21-33-AM,12.179,14.24,15.353,15.353,12.499,14.342,15.218,14.943
09-12-2025-Fri 10-21-36-AM,12.162,14.195,15.297,15.184,12.476,14.274,15.094,14.689
09-12-2025-Fri 10-21-38-AM,12.061,14.15,15.263,15.151,12.375,14.274,15.061,14.74
09-12-2025-Fri 10-21-40-AM,12.028,14.173,15.319,15.084,12.387,14.33,15.061,14.589
09-12-2025-Fri 10-21-43-AM,11.927,14.106,15.173,15.038,12.286,14.207,14.982,14.606
09-12-2025-Fri 10-21-45-AM,11.859,14.038,15.128,15.106,12.207,14.106,14.982,14.673
09-12-2025-Fri 10-21-48-AM,11.792,13.993,15.061,14.904,12.174,14.06,14.802,14.387
09-12-2025-Fri 10-21-50-AM,11.691,13.982,15.05,14.994,12.084,14.027,14.847,14.521
09-12-2025-Fri 10-21-52-AM,11.64,13.881,14.982,14.769,12.028,14.005,14.746,14.285
09-12-2025-Fri 10-21-55-AM,11.54,13.825,14.87,14.668,11.949,13.892,14.567,14.15
09-12-2025-Fri 10-21-57-AM,11.489,13.802,14.836,14.6,11.893,13.858,14.51,14.083
09-12-2025-Fri 10-21-59-AM,11.354,13.701,14.757,14.555,11.792,13.78,14.443,14.033
09-12-2025-Fri 10-22-02-AM,11.27,13.645,14.724,14.499,11.702,13.724,14.398,13.965
