Timestamp,T1 - COM14,T2 - COM4,T3 - COM6,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
05-01-2026-Fri 12-43-27-PM,23.5371,23.6048,23.5371,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-43-28-PM,23.5371,23.6387,23.4693,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-43-30-PM,23.5371,23.6387,23.4693,26.2762,24.1789,24.4498,
05-01-2026-Fri 12-43-31-PM,23.5371,23.6387,23.4693,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-43-33-PM,23.5371,23.6048,23.5371,26.3109,24.1789,24.4498,
05-01-2026-Fri 12-43-34-PM,23.5371,23.6387,23.5371,26.2431,24.1789,24.4498,
05-01-2026-Fri 12-43-36-PM,23.5371,23.6387,23.5032,26.2431,24.2128,24.4498,
05-01-2026-Fri 12-43-37-PM,23.5371,23.6048,23.4693,26.2093,24.2128,24.4498,
05-01-2026-Fri 12-43-38-PM,23.5032,23.6048,23.5371,26.2093,24.2128,24.416,
05-01-2026-Fri 12-43-40-PM,23.5371,23.6048,23.5032,26.2431,24.2128,24.4498,
05-01-2026-Fri 12-43-41-PM,23.5371,23.6048,23.5032,26.2093,24.1789,24.416,
05-01-2026-Fri 12-43-43-PM,23.5032,23.5701,23.4693,26.1415,24.2128,24.4498,
05-01-2026-Fri 12-43-44-PM,23.5371,23.5701,23.4693,26.1754,24.1789,24.416,
05-01-2026-Fri 12-43-45-PM,23.5032,23.5701,23.4693,26.1754,24.1789,24.416,
05-01-2026-Fri 12-43-47-PM,23.5371,23.5701,23.4693,26.1415,24.1789,24.3821,
05-01-2026-Fri 12-43-48-PM,23.5032,23.5371,23.4693,26.1415,24.1789,24.3821,
05-01-2026-Fri 12-43-50-PM,23.5371,23.5701,23.4693,26.1077,24.1789,24.416,
05-01-2026-Fri 12-43-51-PM,23.5032,23.5032,23.4693,26.1415,24.1458,24.416,
05-01-2026-Fri 12-43-52-PM,23.5032,23.5371,23.4693,26.0738,24.1458,24.3821,
05-01-2026-Fri 12-43-54-PM,23.5032,23.5371,23.4693,26.0738,24.1458,24.3821,
05-01-2026-Fri 12-43-55-PM,23.4693,23.5032,23.4016,26.0738,24.1789,24.3821,
05-01-2026-Fri 12-43-56-PM,23.4693,23.4693,23.4355,26.0738,24.1458,24.3821,
05-01-2026-Fri 12-43-58-PM,23.4693,23.5032,23.4355,26.0399,24.112,24.3821,
05-01-2026-Fri 12-43-59-PM,23.4355,23.4693,23.4355,26.0399,24.1458,24.3482,
05-01-2026-Fri 12-44-01-PM,23.4355,23.4693,23.3677,26.0399,24.112,24.3482,
05-01-2026-Fri 12-44-02-PM,23.4355,23.4355,23.4016,26.0061,24.112,24.3144,
05-01-2026-Fri 12-44-03-PM,23.4355,23.4016,23.3339,25.9045,24.0781,24.3482,
05-01-2026-Fri 12-44-05-PM,23.4016,23.3677,23.3677,25.9045,24.0781,24.3144,
05-01-2026-Fri 12-44-06-PM,23.4016,23.3677,23.3339,25.9045,24.0442,24.2805,
05-01-2026-Fri 12-44-08-PM,23.3677,23.3339,23.3339,25.8367,24.0442,24.2805,
05-01-2026-Fri 12-44-09-PM,23.3677,23.3339,23.3677,25.8029,24.0104,24.2805,
05-01-2026-Fri 12-44-10-PM,23.3339,23.3,23.3,25.769,24.0104,24.2805,
05-01-2026-Fri 12-44-12-PM,23.3,23.2661,23.3,25.7351,23.9765,24.2805,
05-01-2026-Fri 12-44-13-PM,23.2661,23.2323,23.3,25.7351,23.9765,24.2128,
05-01-2026-Fri 12-44-15-PM,23.2661,23.2323,23.2661,25.6674,23.9426,24.2128,
05-01-2026-Fri 12-44-16-PM,23.2661,23.1992,23.2661,25.5658,23.9088,24.2128,
05-01-2026-Fri 12-44-17-PM,23.1992,23.1645,23.1992,25.5319,23.8749,24.1789,
05-01-2026-Fri 12-44-19-PM,23.1992,23.1315,23.1992,25.5319,23.8749,24.1789,
05-01-2026-Fri 12-44-20-PM,23.1645,23.0629,23.1645,25.4989,23.841,24.1458,
05-01-2026-Fri 12-44-22-PM,23.1315,23.0299,23.1645,25.3973,23.7733,24.1458,
05-01-2026-Fri 12-44-23-PM,23.0629,22.996,23.1315,25.2957,23.8072,24.112,
05-01-2026-Fri 12-44-24-PM,23.0299,22.9621,23.1315,25.2618,23.7394,24.0781,
05-01-2026-Fri 12-44-26-PM,22.996,22.8944,23.0976,25.1602,23.7064,24.0781,
05-01-2026-Fri 12-44-27-PM,22.9621,22.8605,23.0299,25.0925,23.7064,24.0781,
05-01-2026-Fri 12-44-29-PM,22.9283,22.8267,23.0629,24.9909,23.6387,24.0104,
05-01-2026-Fri 12-44-30-PM,22.8605,22.7597,23.0299,24.8893,23.6048,23.9765,
05-01-2026-Fri 12-44-31-PM,22.7928,22.692,22.996,24.8893,23.5371,23.9426,
05-01-2026-Fri 12-44-33-PM,22.7251,22.6243,22.9621,24.7546,23.5032,23.9426,
05-01-2026-Fri 12-44-34-PM,22.692,22.5904,22.9283,24.653,23.4693,23.9088,
05-01-2026-Fri 12-44-36-PM,22.6581,22.5227,22.8605,24.5176,23.4355,23.8749,
05-01-2026-Fri 12-44-37-PM,22.5904,22.4211,22.8267,24.3821,23.3677,23.841,
05-01-2026-Fri 12-44-38-PM,22.5227,22.3872,22.7928,24.3144,23.3,23.8072,
05-01-2026-Fri 12-44-40-PM,22.4549,22.2864,22.7597,24.2128,23.2661,23.8072,
05-01-2026-Fri 12-44-41-PM,22.3872,22.2187,22.7597,24.0781,23.1992,23.7394,
05-01-2026-Fri 12-44-42-PM,22.3195,22.151,22.6243,23.9088,23.1315,23.7064,
05-01-2026-Fri 12-44-44-PM,22.2526,22.0832,22.6581,23.7733,23.0976,23.6717,
05-01-2026-Fri 12-44-45-PM,22.1848,22.0155,22.5904,23.6387,22.996,23.6387,
05-01-2026-Fri 12-44-47-PM,22.1171,21.9478,22.5904,23.5032,22.9283,23.6048,
05-01-2026-Fri 12-44-48-PM,22.0155,21.847,22.5227,23.3339,22.8605,23.5371,
05-01-2026-Fri 12-44-49-PM,21.9816,21.7792,22.5227,23.1645,22.8267,23.5032,
05-01-2026-Fri 12-44-51-PM,21.9139,21.6776,22.3872,23.0299,22.7597,23.4693,
05-01-2026-Fri 12-44-52-PM,21.847,21.6438,22.3872,22.8944,22.692,23.4016,
