Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
-0.1,5.96,-89.507,,,,,,,,,,0.1,5.968,-91.851,-0.2,5.968,-85.4404,-0.1,5.968,-85.994,0.0,5.964,-85.8315,0.1,5.956,-90.1937,0.1,5.964,-87.002,0.1,5.964,-87.1996,-0.2,5.96,-86.699,0.0,5.956,-84.9515,-0.2,5.968,-84.386,0.0,5.956,-83.419,0.1,5.956,-84.984
-0.1,5.96,-89.556,,,,,,,,,,0.1,5.972,-91.905,-0.2,5.968,-85.5056,-0.2,5.964,-86.07,0.1,5.964,-85.8967,0.0,5.952,-90.2587,0.1,5.96,-87.078,0.1,5.964,-87.2974,-0.3,5.964,-86.808,-0.1,5.956,-84.9842,-0.2,5.968,-84.462,-0.1,5.956,-83.4516,-0.2,5.96,-85.049
0.1,5.956,-89.605,,,,,,,,,,-0.2,5.972,-91.959,0.0,5.968,-85.5708,-0.1,5.964,-86.135,0.0,5.964,-85.9619,0.1,5.956,-90.3562,0.2,5.964,-87.133,-0.1,5.964,-88.0461,0.1,5.96,-86.905,0.0,5.956,-85.0167,0.1,5.968,-84.527,-0.1,5.96,-83.5168,0.3,5.96,-85.114
0.0,5.96,-89.654,,,,,,,,,,-0.1,5.972,-91.981,0.1,5.968,-85.6686,-0.2,5.968,-86.211,0.0,5.968,-86.0269,0.2,5.952,-90.4863,0.2,5.964,-87.241,-0.2,5.964,-88.1113,-0.1,5.96,-86.981,0.3,5.956,-85.0493,0.2,5.968,-85.277,0.2,5.96,-83.5495,-0.1,5.96,-85.18
0.1,5.956,-89.751,,,,,,,,,,0.1,5.972,-92.035,-0.1,5.964,-85.7011,-0.1,5.968,-86.287,0.4,5.968,-86.0596,0.3,5.956,-90.5839,0.2,5.96,-87.317,0.2,5.964,-88.1439,-0.1,5.964,-87.003,-0.2,5.956,-85.0819,0.0,5.968,-85.353,0.4,5.96,-83.5821,-0.1,5.96,-85.261
-0.1,5.96,-89.865,,,,,,,,,,-0.2,5.972,-92.068,-0.1,5.964,-85.7663,-0.1,5.964,-86.352,0.1,5.968,-86.1573,0.1,5.956,-90.7464,0.0,5.964,-87.393,0.0,5.964,-88.2415,0.0,5.96,-87.112,-0.1,5.956,-85.1471,-0.2,5.968,-85.418,0.0,5.956,-83.5821,0.2,5.956,-85.326
0.0,5.96,-89.898,,,,,,,,,,,,,-0.1,5.964,-85.8641,-0.1,5.964,-86.407,0.1,5.964,-86.2225,-0.1,5.956,-90.8114,-0.2,5.964,-87.48,-0.2,5.968,-88.3391,0.0,5.964,-87.198,-0.2,5.952,-85.1797,0.0,5.968,-85.473,0.1,5.96,-83.6472,0.1,5.96,-85.408
-0.1,5.956,-89.914,,,,,,,,,,,,,-0.1,5.964,-85.9292,-0.4,5.968,-86.494,-0.1,5.964,-86.2877,0.1,5.96,-90.9415,0.4,5.96,-87.567,-0.1,5.964,-88.4368,-0.1,5.96,-87.34,-0.1,5.956,-85.2775,-0.1,5.968,-85.538,0.1,5.956,-83.6799,-0.1,5.96,-85.489
-0.1,5.96,-89.979,,,,,,,,,,,,,0.0,5.964,-85.9944,-0.4,5.968,-86.559,0.3,5.964,-86.3854,0.1,5.956,-91.039,0.1,5.96,-87.697,0.1,5.964,-88.567,-0.1,5.96,-87.405,-0.1,5.956,-85.3427,0.1,5.968,-85.625,-0.1,5.96,-83.7126,0.0,5.96,-85.571
0.1,5.964,-93.571,,,,,,,,,,,,,0.2,5.968,-86.0596,0.1,5.968,-86.635,0.1,5.968,-86.4505,0.2,5.952,-91.1041,0.1,5.96,-87.729,-0.2,5.968,-88.6646,-0.1,5.96,-87.47,0.1,5.956,-85.4404,-0.1,5.968,-85.69,0.0,5.956,-83.7126,0.1,5.96,-85.652
-0.1,5.96,-93.636,,,,,,,,,,,,,0.1,5.968,-86.1573,0.0,5.968,-86.7,0.2,5.964,-86.5157,0.0,5.956,-91.2341,-0.1,5.964,-87.881,0.0,5.964,-88.7948,0.2,5.96,-87.589,-0.3,5.956,-85.5056,0.2,5.968,-85.766,0.0,5.956,-83.7778,0.2,5.96,-85.734
-0.1,5.96,-93.652,,,,,,,,,,,,,-0.1,5.964,-86.1899,-0.1,5.968,-86.787,-0.1,5.964,-86.5807,0.2,5.956,-91.299,0.1,5.96,-87.957,0.0,5.964,-88.8598,-0.1,5.96,-87.665,-0.2,5.956,-85.5382,0.3,5.968,-85.874,0.0,5.956,-83.843,-0.1,5.96,-85.799
-0.2,5.96,-93.717,,,,,,,,,,,,,0.0,5.964,-86.2225,0.0,5.968,-86.841,0.0,5.964,-86.646,0.1,5.956,-91.4291,0.1,5.964,-88.001,0.0,5.968,-88.99,-0.2,5.96,-87.73,0.0,5.956,-85.636,0.0,5.964,-85.94,0.0,5.956,-83.843,0.0,5.96,-85.848
-0.1,5.96,-93.733,,,,,,,,,,,,,0.2,5.968,-86.3203,0.1,5.968,-86.906,0.0,5.964,-86.7111,0.0,5.952,-91.5592,0.0,5.964,-88.131,-0.1,5.964,-89.0551,0.0,5.964,-87.795,-0.2,5.952,-85.7011,-0.2,5.968,-86.026,-0.1,5.956,-83.8756,0.3,5.96,-85.962
0.0,5.96,-93.766,,,,,,,,,,,,,0.1,5.964,-86.3854,-0.3,5.968,-86.993,-0.2,5.968,-86.7762,0.1,5.956,-91.6566,0.1,5.964,-88.185,-0.1,5.964,-89.1201,-0.2,5.964,-87.893,-0.1,5.956,-85.7337,0.0,5.968,-86.113,-0.1,5.96,-83.9409,0.0,5.96,-86.043
0.0,5.96,-93.815,,,,,,,,,,,,,0.0,5.968,-90.3887,0.1,5.964,-87.047,0.3,5.968,-86.8414,0.2,5.956,-91.7867,0.0,5.964,-88.283,-0.1,5.964,-89.2178,0.0,5.96,-87.98,0.0,5.952,-85.799,-0.1,5.968,-86.2,-0.1,5.956,-84.0387,0.2,5.96,-86.108
0.1,5.96,-93.815,,,,,,,,,,,,,0.1,5.964,-90.4213,0.0,5.968,-87.113,0.0,5.964,-86.9065,0.3,5.956,-91.8842,-0.1,5.96,-88.402,0.1,5.968,-89.2829,-0.3,5.96,-88.088,0.1,5.952,-85.8967,0.0,5.968,-86.265,0.2,5.956,-84.1039,0.1,5.96,-86.19
-0.1,5.964,-93.847,,,,,,,,,,,,,-0.2,5.964,-90.4863,-0.3,5.964,-87.189,-0.1,5.964,-86.9717,-0.1,5.956,-91.949,0.0,5.964,-88.478,-0.1,5.964,-89.3804,-0.1,5.964,-88.121,-0.2,5.952,-85.9944,-0.1,5.968,-86.341,-0.1,5.956,-84.1691,0.1,5.96,-86.271
0.2,5.964,-93.896,,,,,,,,,,,,,0.0,5.968,-90.5188,-0.3,5.968,-87.243,0.0,5.964,-87.0042,0.1,5.956,-92.0466,0.0,5.96,-88.586,0.0,5.964,-89.5106,0.0,5.964,-88.197,-0.1,5.952,-86.0596,0.0,5.964,-86.428,0.0,5.952,-84.2343,0.1,5.956,-86.32
-0.1,5.96,-93.896,,,,,,,,,,,,,0.1,5.968,-90.5514,-0.1,5.968,-87.308,0.0,5.964,-87.1019,-0.1,5.956,-92.1766,-0.3,5.96,-88.695,-0.3,5.96,-89.6082,0.0,5.96,-88.273,-0.1,5.956,-86.1248,0.1,5.968,-86.515,0.1,5.956,-84.3322,0.2,5.956,-86.418
0.1,5.96,-93.928,,,,,,,,,,,,,-0.1,5.968,-90.5839,-0.3,5.968,-87.362,0.0,5.968,-87.1345,0.3,5.956,-92.2415,0.1,5.96,-88.76,0.1,5.96,-89.7057,-0.1,5.96,-88.36,-0.1,5.956,-86.2225,-0.1,5.964,-86.591,-0.1,5.96,-84.3647,-0.2,5.96,-86.499
0.2,5.964,-93.977,,,,,,,,,,,,,-0.1,5.972,-90.6164,0.0,5.968,-87.438,0.1,5.968,-91.3641,0.0,5.956,-92.3391,-0.1,5.96,-88.825,0.0,5.96,-89.8034,0.1,5.964,-88.457,0.0,5.952,-87.0042,0.0,5.964,-86.678,0.2,5.96,-84.4299,0.1,5.96,-86.564
0.0,5.964,-94.026,,,,,,,,,,,,,-0.1,5.968,-90.6814,-0.1,5.968,-87.482,0.1,5.968,-91.3966,0.3,5.956,-92.4365,0.1,5.964,-88.934,0.2,5.96,-89.8358,0.1,5.96,-88.512,-0.2,5.956,-87.0693,0.1,5.968,-86.765,0.0,5.956,-84.4952,0.3,5.96,-86.646
,,,,,,,,,,,,,,,0.2,5.968,-90.714,0.2,5.968,-91.505,0.3,5.968,-91.4291,0.1,5.956,-92.534,-0.1,5.964,-89.01,0.0,5.964,-89.9335,-0.4,5.964,-88.555,0.0,5.952,-87.1345,0.1,5.968,-86.83,0.0,5.956,-84.593,-0.1,5.96,-86.711
,,,,,,,,,,,,,,,-0.1,5.968,-90.7464,0.0,5.972,-91.537,-0.1,5.968,-91.4616,0.2,5.956,-92.5989,0.0,5.964,-89.074,-0.1,5.964,-89.9984,0.2,5.96,-88.653,-0.1,5.956,-87.1996,0.2,5.964,-86.906,-0.3,5.956,-84.6582,-0.3,5.96,-86.776
,,,,,,,,,,,,,,,0.3,5.968,-90.8114,-0.2,5.968,-91.581,-0.2,5.964,-91.4941,0.1,5.952,-92.664,0.1,5.96,-89.183,-0.2,5.964,-90.0636,0.3,5.96,-88.739,-0.1,5.952,-87.2648,0.0,5.968,-87.004,0.0,5.952,-84.6907,0.1,5.96,-86.858
,,,,,,,,,,,,,,,-0.2,5.964,-90.8439,-0.4,5.968,-91.613,0.3,5.968,-91.5266,-0.1,5.956,-92.7613,0.1,5.964,-89.237,-0.1,5.964,-90.1937,-0.1,5.96,-88.804,0.0,5.952,-87.3624,-0.1,5.968,-87.08,0.1,5.956,-84.7885,0.1,5.96,-86.923
,,,,,,,,,,,,,,,0.0,5.972,-90.8764,-0.2,5.968,-91.656,-0.2,5.972,-91.5916,0.0,5.956,-92.8589,0.2,5.96,-89.324,-0.1,5.964,-90.2587,-0.2,5.96,-88.891,0.0,5.952,-87.4276,0.0,5.968,-87.145,-0.2,5.956,-84.8864,0.1,5.96,-86.971
,,,,,,,,,,,,,,,0.1,5.968,-90.9091,-0.3,5.968,-91.678,0.0,5.968,-91.6566,-0.1,5.956,-92.9237,0.1,5.964,-89.4,-0.2,5.964,-90.3236,-0.2,5.96,-88.913,0.0,5.952,-87.5253,-0.2,5.968,-87.221,0.0,5.956,-84.919,-0.1,5.96,-87.069
,,,,,,,,,,,,,,,,,,-0.3,5.968,-91.732,0.0,5.968,-91.6891,0.3,5.952,-92.9888,0.2,5.96,-89.443,0.1,5.964,-90.3887,0.0,5.96,-89.011,-0.2,5.952,-87.6555,0.0,5.968,-87.297,0.0,5.956,-85.6686,0.0,5.96,-87.118
,,,,,,,,,,,,,,,,,,-0.2,5.972,-91.786,0.1,5.968,-91.7216,0.1,5.956,-93.0537,0.1,5.964,-89.584,-0.1,5.968,-90.4863,0.1,5.964,-89.065,-0.1,5.952,-87.7206,0.1,5.968,-87.373,0.2,5.956,-85.7337,0.2,5.96,-87.2
,,,,,,,,,,,,,,,,,,0.0,5.968,-91.819,-0.1,5.968,-91.7542,0.1,5.956,-93.1512,-0.1,5.964,-89.595,-0.1,5.964,-90.5514,-0.1,5.956,-89.141,0.0,5.952,-87.8183,0.1,5.968,-87.438,0.2,5.956,-85.799,-0.1,5.96,-87.265
,,,,,,,,,,,,,,,,,,-0.1,5.972,-91.851,0.0,5.968,-91.7867,0.1,5.956,-93.2161,0.1,5.964,-89.671,0.2,5.968,-90.6488,0.2,5.96,-89.195,-0.2,5.956,-87.916,-0.1,5.968,-87.514,-0.1,5.956,-85.8641,0.0,5.96,-87.346
,,,,,,,,,,,,,,,,,,-0.3,5.972,-91.906,0.2,5.972,-91.8191,0.2,5.956,-93.2811,-0.2,5.964,-89.725,0.0,5.964,-90.714,-0.3,5.96,-89.271,-0.1,5.956,-88.0136,0.1,5.968,-87.59,0.4,5.956,-85.9292,0.0,5.956,-87.411
,,,,,,,,,,,,,,,,,,-0.4,5.972,-91.938,-0.1,5.972,-91.8842,0.2,5.956,-93.3785,0.1,5.96,-89.866,-0.3,5.964,-90.7464,0.1,5.96,-89.314,0.2,5.952,-88.0461,0.1,5.968,-87.655,-0.2,5.956,-85.9944,-0.2,5.96,-87.476
,,,,,,,,,,,,,,,,,,-0.1,5.972,-91.96,,,,0.3,5.956,-93.3785,-0.2,5.964,-89.931,-0.1,5.964,-90.8114,-0.1,5.964,-89.401,0.2,5.952,-88.1439,-0.1,5.968,-87.742,0.0,5.956,-86.0921,0.0,5.96,-87.558
,,,,,,,,,,,,,,,,,,0.0,5.972,-92.003,,,,0.1,5.956,-93.5085,-0.2,5.96,-89.974,-0.1,5.968,-90.9415,0.0,5.96,-89.455,-0.1,5.952,-88.2089,0.0,5.968,-87.796,0.2,5.956,-86.1573,0.1,5.96,-87.607
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.956,-93.5409,0.2,5.96,-90.04,-0.1,5.964,-91.0065,,,-93.161,-0.3,5.952,-88.3066,0.2,5.968,-87.894,0.1,5.956,-86.255,0.1,5.96,-87.672
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.956,-93.6058,0.1,5.96,-90.105,-0.2,5.964,-91.039,,,-93.161,0.1,5.952,-88.4042,0.1,5.968,-87.948,0.2,5.952,-86.3203,0.2,5.956,-87.753
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.956,-93.7033,-0.2,5.964,-90.148,0.0,5.964,-91.1041,0.0,5.968,-93.204,-0.3,5.956,-88.4693,0.1,5.964,-88.024,0.1,5.952,-86.4179,-0.1,5.96,-87.786
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.956,-93.7357,-0.2,5.96,-90.202,-0.1,5.964,-91.2016,0.0,5.964,-93.28,-0.1,5.952,-88.5995,0.0,5.968,-88.1,0.1,5.956,-86.4831,-0.1,5.956,-87.867
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.956,-93.7682,0.1,5.964,-90.289,-0.1,5.964,-91.2341,-0.2,5.964,-93.269,0.0,5.948,-88.6646,0.0,5.968,-88.154,0.1,5.956,-86.5807,-0.1,5.96,-87.932
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.956,-93.8332,-0.2,5.96,-90.386,-0.3,5.964,-91.299,0.0,5.964,-93.312,-0.2,5.952,-88.7296,0.0,5.964,-88.219,0.1,5.952,-86.646,-0.2,5.96,-87.997
,,,,,,,,,,,,,,,,,,,,,,,,,,-96.9156,-0.1,5.964,-90.43,-0.1,5.964,-91.3641,-0.1,5.968,-93.356,-0.2,5.952,-88.8274,0.1,5.968,-88.295,0.0,5.956,-86.7111,0.1,5.96,-88.03
,,,,,,,,,,,,,,,,,,,,,,,,,,-96.9479,0.2,5.964,-90.473,-0.3,5.968,-91.4291,-0.2,5.964,-93.367,-0.3,5.956,-88.9249,0.0,5.964,-88.36,-0.1,5.956,-86.8414,,,-92.063
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.956,-96.9803,0.3,5.964,-90.527,0.0,5.96,-91.4941,-0.1,5.964,-93.421,-0.1,5.956,-88.99,0.1,5.968,-88.425,0.0,5.956,-86.9065,,,-92.095
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.956,-97.0128,,,-94.113,-0.1,5.964,-91.5916,0.0,5.968,-93.464,0.0,5.956,-89.0876,-0.1,5.968,-88.479,-0.1,5.952,-86.9717,0.0,5.964,-92.128
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.96,-97.0452,,,-94.156,0.0,5.964,-91.6241,-0.1,5.964,-93.507,-0.1,5.952,-89.1527,0.1,5.964,-88.556,0.2,5.956,-87.0693,0.1,5.964,-92.16
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.956,-97.0128,0.0,5.964,-94.188,,,-95.1964,0.1,5.968,-93.529,0.1,5.952,-89.2178,0.1,5.968,-88.599,0.0,5.952,-87.1345,-0.1,5.96,-92.209
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.956,-97.0452,0.1,5.968,-94.243,,,-95.1964,-0.1,5.964,-93.594,0.0,5.952,-89.2829,,,-92.458,-0.3,5.952,-87.1996,-0.1,5.964,-92.225
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.96,-97.0777,0.2,5.964,-94.253,-0.3,5.964,-95.2613,-0.1,5.968,-93.616,0.0,5.952,-89.3804,,,-92.479,-0.1,5.956,-87.2974,0.2,5.964,-92.29
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.956,-97.11,0.0,5.964,-94.286,-0.2,5.968,-95.2938,,,,0.0,5.952,-89.4455,0.0,5.968,-92.533,0.1,5.956,-87.3949,0.1,5.96,-92.339
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.96,-97.1425,0.2,5.964,-94.329,-0.2,5.968,-95.2938,,,,-0.2,5.956,-89.5106,0.1,5.968,-92.566,0.2,5.956,-87.4601,-0.1,5.96,-92.371
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.96,-97.1425,-0.2,5.964,-94.329,-0.1,5.964,-95.3262,,,,-0.3,5.956,-89.6082,0.0,5.968,-92.598,0.0,5.952,-87.5253,0.1,5.964,-92.404
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.96,-97.1749,0.2,5.968,-94.372,0.0,5.964,-95.3586,,,,-0.1,5.952,-89.6731,0.2,5.972,-92.631,0.1,5.956,-87.5904,-0.2,5.964,-92.453
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.96,-97.1749,0.0,5.964,-94.405,-0.1,5.968,-95.3586,,,,-0.1,5.956,-89.7708,0.2,5.972,-92.674,0.1,5.956,-87.6555,0.1,5.964,-92.485
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.96,-97.2073,-0.1,5.964,-94.416,-0.2,5.968,-95.4235,,,,0.1,5.956,-89.8358,0.0,5.968,-92.707,-0.1,5.956,-87.7532,0.0,5.96,-92.501
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.968,-94.448,0.0,5.968,-95.4235,,,,-0.3,5.956,-89.9335,0.1,5.972,-92.739,-0.1,5.956,-87.8183,0.2,5.968,-92.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.968,-94.502,0.0,5.968,-95.456,,,,0.0,5.952,-89.966,0.0,5.972,-92.782,0.0,5.956,-87.8833,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.968,-94.535,-0.3,5.968,-95.4884,,,,-0.1,5.952,-90.031,-0.1,5.972,-92.837,0.1,5.956,-87.9811,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.968,-95.5533,,,,-0.1,5.952,-90.0961,0.0,5.972,-92.858,0.1,5.956,-88.0136,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.968,-95.5533,,,,0.1,5.952,-90.161,0.0,5.972,-92.891,0.0,5.956,-88.1113,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.948,-90.2587,0.2,5.976,-92.934,0.4,5.956,-88.1439,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.952,-90.3236,,,,-0.2,5.956,-88.2415,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.952,-90.3562,,,,0.0,5.952,-88.3066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.952,-90.4538,,,,-0.2,5.956,-88.3716,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.952,-90.4863,,,,0.1,5.956,-88.4693,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.2227,,,,0.0,5.952,-88.5019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.2227,,,,-0.1,5.952,-88.567,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.952,-94.2876,,,,-0.1,5.952,-88.6646,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.956,-94.3201,,,,-0.4,5.952,-88.6646,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.956,-94.3201,,,,-0.1,5.956,-88.7622,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.956,-94.3849,,,,-0.1,5.956,-88.8598,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.956,-94.4175,,,,-0.2,5.952,-88.8924,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.96,-94.4175,,,,0.0,5.956,-88.9249,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,5.956,-94.45,,,,,,-92.7613,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.956,-94.5149,,,,,,-92.7939,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.956,-94.5473,,,,0.0,5.96,-92.8264,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.96,-94.5473,,,,0.1,5.956,-92.8589,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.956,-94.6122,,,,-0.1,5.956,-92.9237,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.96,-94.6772,,,,0.2,5.956,-92.9237,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.96,-92.9888,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.956,-93.0213,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.956,-93.0537,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.96,-93.0862,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.956,-93.1512,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.96,-93.1837,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.964,-93.1837,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.956,-93.2161,,,
