Cell 1 Timestamp,60pct Cell 1 Current,60pct Cell 1 Voltage,60pct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,60pct Cell 2 Current,60pct Cell 2 Voltage,60pct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,60pct Cell 3 Current,60pct Cell 3 Voltage,60pct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,60pct Cell 4 Current,60pct Cell 4 Voltage,60pct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,60pct Cell 5 Current,60pct Cell 5 Voltage,60pct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,60pct Cell 6 Current,60pct Cell 6 Voltage,60pct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,55pct Cell 7 Current,55pct Cell 7 Voltage,55pct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,55pct Cell 8 Current,55pct Cell 8 Voltage,55pct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,55pct Cell 9 Current,55pct Cell 9 Voltage,55pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,55pct Cell 10 Current,55pct Cell 10 Voltage,55pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,55pct Cell 11 Current,55pct Cell 11 Voltage,55pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,55pct Cell 12 Current,55pct Cell 12 Voltage,55pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,45pct Cell 13 Current,45pct Cell 13 Voltage,45pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,45pct Cell 14 Current,45pct Cell 14 Voltage,45pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,40pct Cell 15 Current,40pct Cell 15 Voltage,40pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,40pct Cell 16 Current,40pct Cell 16 Voltage,40pct Cell 16 Temp,Cell 16 Resistance
11-07-2025-Fri 16-13-27-PM,0.1,5.808,-83.32,72.6,11-07-2025-Fri 16-14-40-PM,0.1,5.812,-81.8528,72.65,11-07-2025-Fri 16-17-40-PM,-0.2,5.816,-85.961,-36.35,11-07-2025-Fri 16-15-54-PM,0.1,5.82,-80.2857,72.75,11-07-2025-Fri 16-19-29-PM,-0.1,5.816,-87.774,-72.7,11-07-2025-Fri 16-17-54-PM,-0.1,5.812,-86.1899,-72.65,11-07-2025-Fri 16-13-27-PM,0.0,5.816,-82.244,inf,11-07-2025-Fri 16-15-39-PM,0.2,5.816,-84.6255,36.35,11-07-2025-Fri 16-13-22-PM,0.0,5.804,-85.7011,inf,11-07-2025-Fri 16-14-37-PM,-0.1,5.812,-84.081,-72.65,11-07-2025-Fri 16-13-22-PM,-0.2,5.816,-82.9948,-36.35,11-07-2025-Fri 16-13-13-PM,-0.1,5.812,-80.48,-72.65,11-07-2025-Fri 16-13-13-PM,0.0,5.808,-81.2979,inf,11-07-2025-Fri 16-13-35-PM,0.1,5.82,-82.037,72.75,11-07-2025-Fri 16-11-16-PM,-0.1,5.804,-81.9181,-72.55,11-07-2025-Fri 16-11-11-PM,0.0,5.808,-81.004,inf
11-07-2025-Fri 16-13-30-PM,0.0,5.808,-83.32,inf,11-07-2025-Fri 16-14-42-PM,0.2,5.816,-81.8528,36.35,11-07-2025-Fri 16-17-42-PM,-0.1,5.816,-86.058,-72.7,11-07-2025-Fri 16-16-34-PM,-0.1,5.816,-81.3958,-72.7,11-07-2025-Fri 16-19-31-PM,0.0,5.816,-87.817,inf,11-07-2025-Fri 16-17-56-PM,0.2,5.816,-86.255,36.35,11-07-2025-Fri 16-13-30-PM,0.1,5.816,-82.277,72.7,11-07-2025-Fri 16-15-42-PM,-0.1,5.816,-84.6907,-72.7,11-07-2025-Fri 16-13-25-PM,0.0,5.808,-85.7337,inf,11-07-2025-Fri 16-14-40-PM,0.1,5.816,-84.136,72.7,11-07-2025-Fri 16-13-25-PM,-0.1,5.816,-83.0276,-72.7,11-07-2025-Fri 16-13-15-PM,-0.3,5.812,-80.513,-24.2167,11-07-2025-Fri 16-13-15-PM,-0.1,5.804,-81.2979,-72.55,11-07-2025-Fri 16-14-35-PM,0.1,5.82,-82.853,72.75,11-07-2025-Fri 16-11-18-PM,0.1,5.808,-81.9508,72.6,11-07-2025-Fri 16-11-14-PM,0.1,5.808,-81.053,72.6
11-07-2025-Fri 16-13-32-PM,0.1,5.808,-83.369,72.6,11-07-2025-Fri 16-14-44-PM,-0.2,5.812,-81.9508,-36.325,11-07-2025-Fri 16-17-44-PM,0.0,5.816,-86.124,inf,11-07-2025-Fri 16-16-36-PM,0.1,5.816,-81.4611,72.7,11-07-2025-Fri 16-19-33-PM,0.0,5.812,-87.872,inf,11-07-2025-Fri 16-17-59-PM,-0.1,5.816,-86.3203,-72.7,11-07-2025-Fri 16-13-32-PM,-0.2,5.816,-82.331,-36.35,11-07-2025-Fri 16-15-44-PM,0.1,5.812,-84.756,72.65,11-07-2025-Fri 16-13-27-PM,0.2,5.804,-85.799,36.275,11-07-2025-Fri 16-14-42-PM,-0.2,5.812,-84.157,-36.325,11-07-2025-Fri 16-13-27-PM,0.0,5.816,-83.0928,inf,11-07-2025-Fri 16-13-17-PM,-0.3,5.816,-80.557,-24.2333,11-07-2025-Fri 16-13-17-PM,-0.2,5.804,-81.3306,-36.275,11-07-2025-Fri 16-14-37-PM,0.2,5.816,-82.875,36.35,11-07-2025-Fri 16-11-21-PM,-0.2,5.804,-81.9835,-36.275,11-07-2025-Fri 16-11-16-PM,0.2,5.808,-81.102,36.3
11-07-2025-Fri 16-13-35-PM,-0.3,5.804,-83.434,-24.1833,11-07-2025-Fri 16-14-47-PM,0.0,5.816,-81.9508,inf,11-07-2025-Fri 16-17-47-PM,0.0,5.816,-86.156,inf,11-07-2025-Fri 16-16-38-PM,-0.3,5.82,-81.5591,-24.25,11-07-2025-Fri 16-19-36-PM,-0.2,5.816,-87.893,-36.35,11-07-2025-Fri 16-18-01-PM,-0.1,5.816,-86.3528,-72.7,11-07-2025-Fri 16-13-35-PM,-0.1,5.816,-82.353,-72.7,11-07-2025-Fri 16-15-46-PM,-0.2,5.812,-84.8538,-36.325,11-07-2025-Fri 16-13-30-PM,0.2,5.804,-85.799,36.275,11-07-2025-Fri 16-14-44-PM,0.3,5.812,-84.19,24.2167,11-07-2025-Fri 16-13-30-PM,0.0,5.812,-83.0928,inf,11-07-2025-Fri 16-13-20-PM,-0.1,5.812,-80.589,-72.65,11-07-2025-Fri 16-13-20-PM,-0.1,5.804,-81.3631,-72.55,11-07-2025-Fri 16-14-40-PM,0.1,5.816,-82.897,72.7,11-07-2025-Fri 16-11-23-PM,-0.1,5.804,-82.0486,-72.55,11-07-2025-Fri 16-11-18-PM,0.1,5.812,-81.151,72.65
11-07-2025-Fri 16-14-35-PM,0.0,5.808,-84.152,inf,11-07-2025-Fri 16-15-25-PM,-0.1,5.812,-82.5382,-72.65,11-07-2025-Fri 16-17-49-PM,-0.1,5.816,-86.21,-72.7,11-07-2025-Fri 16-16-41-PM,0.1,5.82,-81.6243,72.75,11-07-2025-Fri 16-19-38-PM,-0.1,5.816,-87.959,-72.7,11-07-2025-Fri 16-18-04-PM,0.0,5.812,-86.4179,inf,11-07-2025-Fri 16-14-35-PM,0.0,5.816,-83.158,inf,11-07-2025-Fri 16-15-49-PM,0.0,5.812,-84.8864,inf,11-07-2025-Fri 16-13-32-PM,0.0,5.804,-85.8315,inf,11-07-2025-Fri 16-14-47-PM,-0.2,5.812,-84.223,-36.325,11-07-2025-Fri 16-13-32-PM,-0.3,5.816,-83.158,-24.2333,11-07-2025-Fri 16-13-22-PM,-0.1,5.812,-80.6,-72.65,11-07-2025-Fri 16-13-22-PM,-0.1,5.8,-81.4285,-72.5,11-07-2025-Fri 16-14-42-PM,0.0,5.816,-82.94,inf,11-07-2025-Fri 16-11-25-PM,0.0,5.808,-82.0813,inf,11-07-2025-Fri 16-11-21-PM,0.0,5.812,-81.184,inf
11-07-2025-Fri 16-14-37-PM,0.2,5.808,-84.135,36.3,11-07-2025-Fri 16-15-27-PM,0.2,5.816,-82.6361,36.35,11-07-2025-Fri 16-17-51-PM,0.0,5.816,-86.254,inf,11-07-2025-Fri 16-16-43-PM,0.1,5.82,-81.6895,72.75,,,,18.345,,11-07-2025-Fri 16-18-06-PM,0.0,5.816,-86.5157,inf,11-07-2025-Fri 16-14-37-PM,0.1,5.816,-83.19,72.7,11-07-2025-Fri 16-15-51-PM,0.1,5.812,-84.9842,72.65,11-07-2025-Fri 16-13-35-PM,0.2,5.808,-85.8641,36.3,11-07-2025-Fri 16-15-25-PM,0.3,5.812,-84.94,24.2167,11-07-2025-Fri 16-13-35-PM,0.2,5.812,-83.1907,36.325,11-07-2025-Fri 16-13-25-PM,-0.1,5.812,-80.644,-72.65,11-07-2025-Fri 16-13-25-PM,0.2,5.804,-81.4285,36.275,11-07-2025-Fri 16-14-44-PM,0.0,5.816,-82.962,inf,11-07-2025-Fri 16-11-28-PM,0.0,5.808,-82.114,inf,11-07-2025-Fri 16-11-23-PM,0.2,5.812,-81.232,36.325
11-07-2025-Fri 16-14-40-PM,-0.3,5.808,-84.2,-24.2,11-07-2025-Fri 16-15-30-PM,-0.2,5.816,-82.7013,-36.35,11-07-2025-Fri 16-17-54-PM,0.3,5.816,-86.308,24.2333,11-07-2025-Fri 16-16-45-PM,-0.1,5.816,-81.7876,-72.7,,,,16.781,,11-07-2025-Fri 16-18-08-PM,0.0,5.816,-86.5157,inf,11-07-2025-Fri 16-14-40-PM,-0.1,5.816,-83.201,-72.7,11-07-2025-Fri 16-15-54-PM,0.3,5.812,-85.0493,24.2167,11-07-2025-Fri 16-14-35-PM,0.2,5.808,-86.4831,36.3,11-07-2025-Fri 16-15-27-PM,0.3,5.812,-85.027,24.2167,11-07-2025-Fri 16-14-35-PM,-0.1,5.812,-83.9409,-72.65,11-07-2025-Fri 16-13-27-PM,0.1,5.808,-80.698,72.6,11-07-2025-Fri 16-13-27-PM,0.1,5.804,-81.4938,72.55,11-07-2025-Fri 16-14-47-PM,0.0,5.82,-82.984,inf,11-07-2025-Fri 16-11-30-PM,0.2,5.804,-82.1791,36.275,11-07-2025-Fri 16-11-25-PM,0.0,5.812,-81.281,inf
11-07-2025-Fri 16-14-42-PM,0.3,5.808,-84.217,24.2,11-07-2025-Fri 16-15-32-PM,0.1,5.816,-82.7339,72.7,11-07-2025-Fri 16-17-56-PM,0.2,5.816,-86.362,36.35,11-07-2025-Fri 16-16-48-PM,-0.1,5.82,-81.7549,-72.75,,,,2.998,,11-07-2025-Fri 16-18-20-PM,-0.2,5.816,-86.7762,-36.35,11-07-2025-Fri 16-14-42-PM,-0.2,5.82,-83.234,-36.375,11-07-2025-Fri 16-16-34-PM,-0.1,5.816,-86.2225,-72.7,11-07-2025-Fri 16-14-37-PM,0.0,5.804,-86.5157,inf,11-07-2025-Fri 16-15-30-PM,0.0,5.812,-85.103,inf,11-07-2025-Fri 16-14-37-PM,0.0,5.812,-83.9734,inf,11-07-2025-Fri 16-13-30-PM,-0.1,5.812,-80.72,-72.65,11-07-2025-Fri 16-13-30-PM,-0.2,5.804,-81.5591,-36.275,11-07-2025-Fri 16-15-25-PM,0.1,5.82,-83.864,72.75,11-07-2025-Fri 16-11-32-PM,0.1,5.804,-82.2445,72.55,11-07-2025-Fri 16-11-28-PM,0.2,5.808,-81.314,36.3
11-07-2025-Fri 16-14-44-PM,0.1,5.804,-84.25,72.55,11-07-2025-Fri 16-15-35-PM,0.1,5.812,-82.7339,72.65,11-07-2025-Fri 16-17-59-PM,-0.2,5.816,-86.438,-36.35,11-07-2025-Fri 16-16-50-PM,-0.1,5.82,-81.8855,-72.75,,,,-3.584,,11-07-2025-Fri 16-18-22-PM,-0.1,5.816,-86.8089,-72.7,11-07-2025-Fri 16-14-44-PM,-0.2,5.812,-83.266,-36.325,11-07-2025-Fri 16-16-36-PM,0.1,5.816,-86.3203,72.7,11-07-2025-Fri 16-14-40-PM,0.3,5.808,-86.5482,24.2,11-07-2025-Fri 16-15-32-PM,0.1,5.812,-85.179,72.65,11-07-2025-Fri 16-14-40-PM,-0.2,5.816,-84.0061,-36.35,11-07-2025-Fri 16-13-32-PM,0.1,5.812,-80.774,72.65,11-07-2025-Fri 16-13-32-PM,0.0,5.804,-81.5917,inf,11-07-2025-Fri 16-15-27-PM,0.0,5.816,-83.93,inf,11-07-2025-Fri 16-12-11-PM,0.1,5.804,-82.8971,72.55,11-07-2025-Fri 16-11-30-PM,0.2,5.812,-81.363,36.325
11-07-2025-Fri 16-14-47-PM,0.0,5.808,-84.282,inf,11-07-2025-Fri 16-15-37-PM,-0.2,5.812,-82.8645,-36.325,11-07-2025-Fri 16-18-01-PM,-0.2,5.812,-86.471,-36.325,11-07-2025-Fri 16-17-28-PM,-0.1,5.82,-82.7666,-72.75,,,,-19.222,,11-07-2025-Fri 16-18-25-PM,0.0,5.812,-86.874,inf,11-07-2025-Fri 16-14-47-PM,0.0,5.816,-83.288,inf,11-07-2025-Fri 16-16-38-PM,0.1,5.816,-86.3528,72.7,11-07-2025-Fri 16-14-42-PM,0.2,5.804,-86.5807,36.275,11-07-2025-Fri 16-15-35-PM,-0.1,5.816,-85.233,-72.7,11-07-2025-Fri 16-14-42-PM,0.1,5.812,-84.0387,72.65,11-07-2025-Fri 16-13-35-PM,-0.2,5.812,-80.829,-36.325,11-07-2025-Fri 16-13-35-PM,-0.1,5.804,-81.6243,-72.55,11-07-2025-Fri 16-15-30-PM,-0.1,5.816,-83.984,-72.7,11-07-2025-Fri 16-12-13-PM,0.1,5.804,-82.9297,72.55,11-07-2025-Fri 16-11-32-PM,-0.1,5.808,-81.412,-72.6
11-07-2025-Fri 16-15-25-PM,0.1,5.808,-84.967,72.6,11-07-2025-Fri 16-15-39-PM,0.1,5.812,-82.9624,72.65,11-07-2025-Fri 16-18-04-PM,0.0,5.816,-86.547,inf,11-07-2025-Fri 16-17-30-PM,-0.3,5.82,-82.7666,-24.25,,,,-24.514,,11-07-2025-Fri 16-18-44-PM,0.1,5.816,-87.2321,72.7,11-07-2025-Fri 16-15-25-PM,-0.4,5.816,-84.038,-18.175,11-07-2025-Fri 16-16-41-PM,-0.2,5.816,-86.4505,-36.35,11-07-2025-Fri 16-14-44-PM,0.0,5.804,-86.5482,inf,11-07-2025-Fri 16-15-37-PM,-0.1,5.812,-85.342,-72.65,11-07-2025-Fri 16-14-44-PM,0.0,5.816,-84.0713,inf,11-07-2025-Fri 16-14-35-PM,-0.3,5.812,-81.634,-24.2167,11-07-2025-Fri 16-14-35-PM,-0.1,5.804,-82.4729,-72.55,11-07-2025-Fri 16-15-32-PM,0.0,5.82,-84.103,inf,11-07-2025-Fri 16-12-23-PM,0.0,5.808,-83.0928,inf,11-07-2025-Fri 16-12-11-PM,0.0,5.808,-82.081,inf
11-07-2025-Fri 16-15-27-PM,0.1,5.808,-85.064,72.6,11-07-2025-Fri 16-15-42-PM,0.0,5.816,-83.0602,inf,11-07-2025-Fri 16-18-06-PM,-0.1,5.816,-86.569,-72.7,11-07-2025-Fri 16-17-33-PM,0.1,5.82,-82.8645,72.75,,,,-28.344,,11-07-2025-Fri 16-18-46-PM,0.0,5.816,-87.2974,inf,11-07-2025-Fri 16-15-27-PM,0.1,5.816,-84.103,72.7,11-07-2025-Fri 16-16-43-PM,0.0,5.816,-86.4831,inf,11-07-2025-Fri 16-14-47-PM,0.2,5.808,-86.6134,36.3,11-07-2025-Fri 16-15-39-PM,-0.1,5.812,-85.44,-72.65,11-07-2025-Fri 16-14-47-PM,-0.2,5.816,-84.1039,-36.35,11-07-2025-Fri 16-14-37-PM,0.2,5.812,-81.699,36.325,11-07-2025-Fri 16-14-37-PM,-0.2,5.804,-82.5055,-36.275,11-07-2025-Fri 16-15-35-PM,0.1,5.82,-84.179,72.75,11-07-2025-Fri 16-12-25-PM,0.2,5.804,-83.1254,36.275,11-07-2025-Fri 16-12-13-PM,0.2,5.812,-82.13,36.325
11-07-2025-Fri 16-15-30-PM,0.1,5.804,-85.146,72.55,11-07-2025-Fri 16-15-44-PM,0.0,5.812,-83.0928,inf,11-07-2025-Fri 16-18-08-PM,0.1,5.812,-86.623,72.65,11-07-2025-Fri 16-17-35-PM,0.0,5.82,-82.9297,inf,,,,-35.049,,11-07-2025-Fri 16-18-48-PM,-0.3,5.812,-87.3624,-24.2167,11-07-2025-Fri 16-15-30-PM,-0.3,5.816,-84.169,-24.2333,11-07-2025-Fri 16-16-45-PM,0.0,5.816,-86.5157,inf,11-07-2025-Fri 16-15-25-PM,0.3,5.808,-87.3949,24.2,11-07-2025-Fri 16-15-42-PM,0.1,5.812,-85.526,72.65,11-07-2025-Fri 16-15-25-PM,0.0,5.816,-84.8864,inf,11-07-2025-Fri 16-14-40-PM,0.1,5.812,-81.721,72.65,11-07-2025-Fri 16-14-40-PM,-0.2,5.804,-82.5382,-36.275,11-07-2025-Fri 16-15-37-PM,0.0,5.82,-84.277,inf,11-07-2025-Fri 16-12-28-PM,0.0,5.808,-83.1254,inf,11-07-2025-Fri 16-12-23-PM,0.0,5.812,-82.277,inf
11-07-2025-Fri 16-15-32-PM,0.1,5.808,-85.211,72.6,11-07-2025-Fri 16-15-46-PM,0.1,5.812,-83.158,72.65,11-07-2025-Fri 16-18-20-PM,-0.2,5.816,-86.916,-36.35,11-07-2025-Fri 16-17-37-PM,0.0,5.82,-82.9948,inf,,,,-41.883,,11-07-2025-Fri 16-18-51-PM,-0.1,5.816,-87.3624,-72.7,11-07-2025-Fri 16-15-32-PM,0.0,5.816,-84.277,inf,11-07-2025-Fri 16-16-48-PM,0.2,5.812,-86.5807,36.325,11-07-2025-Fri 16-15-27-PM,0.2,5.812,-87.4927,36.325,11-07-2025-Fri 16-15-44-PM,0.1,5.812,-85.602,72.65,11-07-2025-Fri 16-15-27-PM,0.2,5.816,-84.9515,36.35,11-07-2025-Fri 16-14-42-PM,0.1,5.812,-81.754,72.65,11-07-2025-Fri 16-14-42-PM,0.0,5.804,-82.5708,inf,11-07-2025-Fri 16-15-39-PM,0.0,5.82,-84.375,inf,11-07-2025-Fri 16-12-30-PM,0.2,5.804,-83.2234,36.275,11-07-2025-Fri 16-12-25-PM,-0.1,5.812,-82.31,-72.65
11-07-2025-Fri 16-15-35-PM,0.1,5.808,-85.26,72.6,11-07-2025-Fri 16-15-49-PM,-0.3,5.812,-83.2234,-24.2167,11-07-2025-Fri 16-18-22-PM,0.1,5.816,-86.938,72.7,11-07-2025-Fri 16-17-40-PM,-0.1,5.816,-82.9624,-72.7,,,,-46.607,,11-07-2025-Fri 16-18-53-PM,0.1,5.816,-87.4276,72.7,11-07-2025-Fri 16-15-35-PM,-0.1,5.816,-84.332,-72.7,11-07-2025-Fri 16-16-50-PM,0.2,5.816,-86.6786,36.35,11-07-2025-Fri 16-15-30-PM,0.2,5.808,-87.5904,36.3,11-07-2025-Fri 16-15-46-PM,0.1,5.816,-85.7,72.7,11-07-2025-Fri 16-15-30-PM,0.2,5.812,-85.0167,36.325,11-07-2025-Fri 16-14-44-PM,0.0,5.812,-81.776,inf,11-07-2025-Fri 16-14-44-PM,-0.1,5.804,-82.6034,-72.55,11-07-2025-Fri 16-15-42-PM,-0.4,5.82,-84.451,-18.1875,11-07-2025-Fri 16-12-33-PM,-0.1,5.804,-83.256,-72.55,11-07-2025-Fri 16-12-28-PM,0.1,5.812,-82.326,72.65
11-07-2025-Fri 16-15-37-PM,0.1,5.808,-85.374,72.6,11-07-2025-Fri 16-15-51-PM,0.1,5.812,-83.3538,72.65,11-07-2025-Fri 16-18-25-PM,0.0,5.816,-86.97,inf,11-07-2025-Fri 16-17-42-PM,-0.2,5.82,-83.1254,-36.375,,,,-48.503,,11-07-2025-Fri 16-18-55-PM,0.1,5.816,-87.4927,72.7,11-07-2025-Fri 16-15-37-PM,-0.1,5.816,-84.419,-72.7,11-07-2025-Fri 16-17-28-PM,0.1,5.816,-87.623,72.7,11-07-2025-Fri 16-15-32-PM,0.1,5.808,-87.688,72.6,11-07-2025-Fri 16-15-49-PM,0.1,5.812,-85.765,72.65,11-07-2025-Fri 16-15-32-PM,0.1,5.816,-85.1145,72.7,11-07-2025-Fri 16-14-47-PM,0.0,5.812,-81.808,inf,11-07-2025-Fri 16-14-47-PM,-0.1,5.804,-82.6361,-72.55,11-07-2025-Fri 16-15-44-PM,0.1,5.816,-84.527,72.7,11-07-2025-Fri 16-13-13-PM,0.0,5.808,-83.8103,inf,11-07-2025-Fri 16-12-30-PM,0.3,5.808,-82.391,24.2
11-07-2025-Fri 16-15-39-PM,0.0,5.808,-85.488,inf,11-07-2025-Fri 16-15-54-PM,0.0,5.816,-83.3538,inf,11-07-2025-Fri 16-18-44-PM,0.1,5.82,-87.372,72.75,11-07-2025-Fri 16-17-44-PM,-0.1,5.82,-83.158,-72.75,,,,-48.9,,11-07-2025-Fri 16-18-58-PM,0.0,5.812,-87.4927,inf,11-07-2025-Fri 16-15-39-PM,-0.4,5.816,-84.505,-18.175,11-07-2025-Fri 16-17-30-PM,0.1,5.816,-87.688,72.7,11-07-2025-Fri 16-15-35-PM,0.2,5.804,-87.7857,36.275,11-07-2025-Fri 16-15-51-PM,-0.1,5.812,-85.885,-72.65,11-07-2025-Fri 16-15-35-PM,-0.1,5.812,-85.1797,-72.65,11-07-2025-Fri 16-15-25-PM,0.3,5.812,-82.668,24.2167,11-07-2025-Fri 16-15-25-PM,-0.1,5.804,-83.6799,-72.55,11-07-2025-Fri 16-15-46-PM,0.1,5.82,-84.614,72.75,11-07-2025-Fri 16-13-15-PM,-0.3,5.804,-83.8756,-24.1833,11-07-2025-Fri 16-12-33-PM,0.2,5.812,-82.456,36.325
11-07-2025-Fri 16-15-42-PM,0.2,5.804,-85.586,36.275,11-07-2025-Fri 16-16-34-PM,-0.2,5.816,-84.4952,-36.35,11-07-2025-Fri 16-18-46-PM,0.2,5.812,-87.394,36.325,11-07-2025-Fri 16-17-47-PM,-0.1,5.816,-83.1907,-72.7,,,,-49.693,,11-07-2025-Fri 16-19-00-PM,0.0,5.816,-87.5578,inf,11-07-2025-Fri 16-15-42-PM,-0.1,5.816,-84.582,-72.7,11-07-2025-Fri 16-17-33-PM,0.1,5.812,-87.7532,72.65,11-07-2025-Fri 16-15-37-PM,0.1,5.808,-87.8833,72.6,11-07-2025-Fri 16-15-54-PM,0.2,5.812,-85.917,36.325,11-07-2025-Fri 16-15-37-PM,-0.1,5.816,-85.2775,-72.7,11-07-2025-Fri 16-15-27-PM,0.1,5.812,-82.722,72.65,11-07-2025-Fri 16-15-27-PM,-0.2,5.804,-83.7126,-36.275,11-07-2025-Fri 16-15-49-PM,0.0,5.82,-84.712,inf,11-07-2025-Fri 16-13-17-PM,0.0,5.804,-83.8756,inf,11-07-2025-Fri 16-13-13-PM,0.1,5.812,-83.027,72.65
11-07-2025-Fri 16-15-44-PM,0.1,5.808,-85.651,72.6,11-07-2025-Fri 16-16-36-PM,0.1,5.812,-84.593,72.65,11-07-2025-Fri 16-18-48-PM,-0.1,5.812,-87.459,-72.65,11-07-2025-Fri 16-17-49-PM,-0.1,5.82,-83.2234,-72.75,,,,-53.282,,11-07-2025-Fri 16-19-02-PM,0.2,5.812,-87.623,36.325,11-07-2025-Fri 16-15-44-PM,-0.1,5.812,-84.658,-72.65,11-07-2025-Fri 16-17-35-PM,-0.1,5.816,-87.8183,-72.7,11-07-2025-Fri 16-15-39-PM,0.2,5.808,-88.0136,36.3,11-07-2025-Fri 16-16-34-PM,0.0,5.812,-87.22,inf,11-07-2025-Fri 16-15-39-PM,-0.1,5.816,-85.3427,-72.7,11-07-2025-Fri 16-15-30-PM,0.2,5.812,-82.787,36.325,11-07-2025-Fri 16-15-30-PM,-0.2,5.8,-83.7778,-36.25,11-07-2025-Fri 16-15-51-PM,0.1,5.816,-84.799,72.7,11-07-2025-Fri 16-13-20-PM,0.1,5.808,-83.9083,72.6,11-07-2025-Fri 16-13-15-PM,0.1,5.808,-83.076,72.6
11-07-2025-Fri 16-15-46-PM,-0.1,5.808,-85.749,-72.6,11-07-2025-Fri 16-16-38-PM,0.2,5.812,-84.6255,36.325,11-07-2025-Fri 16-18-51-PM,0.1,5.816,-87.524,72.7,11-07-2025-Fri 16-17-51-PM,-0.4,5.82,-83.2886,-18.1875,,,,-54.503,,11-07-2025-Fri 16-19-05-PM,-0.2,5.816,-87.6555,-36.35,11-07-2025-Fri 16-15-46-PM,-0.2,5.816,-84.744,-36.35,11-07-2025-Fri 16-17-37-PM,0.0,5.816,-87.8509,inf,11-07-2025-Fri 16-15-42-PM,0.3,5.804,-88.1113,24.1833,11-07-2025-Fri 16-16-36-PM,-0.2,5.808,-87.307,-36.3,11-07-2025-Fri 16-15-42-PM,0.1,5.812,-85.4079,72.65,11-07-2025-Fri 16-15-32-PM,0.2,5.812,-82.907,36.325,11-07-2025-Fri 16-15-32-PM,-0.3,5.804,-83.9083,-24.1833,11-07-2025-Fri 16-15-54-PM,0.0,5.82,-84.875,inf,11-07-2025-Fri 16-13-22-PM,0.0,5.804,-83.9409,inf,11-07-2025-Fri 16-13-17-PM,0.2,5.808,-83.109,36.3
11-07-2025-Fri 16-15-49-PM,0.1,5.804,-85.83,72.55,11-07-2025-Fri 16-16-41-PM,0.0,5.816,-84.7234,inf,11-07-2025-Fri 16-18-53-PM,0.1,5.816,-87.567,72.7,11-07-2025-Fri 16-17-54-PM,-0.1,5.82,-83.3211,-72.75,,,,-56.801,,11-07-2025-Fri 16-19-07-PM,0.0,5.816,-87.7206,inf,11-07-2025-Fri 16-15-49-PM,-0.2,5.812,-84.821,-36.325,11-07-2025-Fri 16-17-40-PM,0.1,5.816,-87.916,72.7,11-07-2025-Fri 16-15-44-PM,0.0,5.804,-88.2089,inf,11-07-2025-Fri 16-16-38-PM,0.1,5.812,-87.361,72.65,11-07-2025-Fri 16-15-44-PM,-0.2,5.816,-85.5056,-36.35,11-07-2025-Fri 16-15-35-PM,0.0,5.812,-82.939,inf,11-07-2025-Fri 16-15-35-PM,-0.3,5.804,-84.0061,-24.1833,11-07-2025-Fri 16-16-34-PM,0.0,5.82,-86.178,inf,11-07-2025-Fri 16-13-25-PM,0.0,5.804,-83.9409,inf,11-07-2025-Fri 16-13-20-PM,0.1,5.812,-83.142,72.65
11-07-2025-Fri 16-15-51-PM,0.0,5.808,-85.944,inf,11-07-2025-Fri 16-16-43-PM,0.1,5.812,-84.8212,72.65,11-07-2025-Fri 16-18-55-PM,0.1,5.816,-87.6,72.7,11-07-2025-Fri 16-17-56-PM,-0.5,5.82,-83.419,-14.55,,,,-56.998,,11-07-2025-Fri 16-19-10-PM,-0.1,5.816,-87.7532,-72.7,11-07-2025-Fri 16-15-51-PM,0.0,5.816,-84.908,inf,11-07-2025-Fri 16-17-42-PM,0.1,5.812,-87.9485,72.65,11-07-2025-Fri 16-15-46-PM,0.2,5.808,-88.3391,36.3,11-07-2025-Fri 16-16-41-PM,0.0,5.812,-87.437,inf,11-07-2025-Fri 16-15-46-PM,-0.2,5.812,-85.6033,-36.325,11-07-2025-Fri 16-15-37-PM,-0.1,5.816,-83.037,-72.7,11-07-2025-Fri 16-15-37-PM,-0.2,5.8,-84.1039,-36.25,11-07-2025-Fri 16-16-36-PM,0.0,5.82,-86.254,inf,11-07-2025-Fri 16-13-27-PM,-0.1,5.804,-84.0061,-72.55,11-07-2025-Fri 16-13-22-PM,-0.1,5.812,-83.174,-72.65
