Timestamp,DNEpct Cell 1 Temp,DNEpct Cell 3 Temp,DNEpct Cell 5 Temp,DNEpct Cell 7 Temp,35pct Cell 10 Temp,35pct Cell 12 Temp,30pct Cell 14 Temp,30pct Cell 16 Temp
09-05-2025-Fri 16-45-08-PM,9.518,11.421,13.106,12.454,9.4,11.365,12.308,11.488
09-05-2025-Fri 16-45-10-PM,9.518,11.421,13.072,12.432,9.4,11.343,12.286,11.471
09-05-2025-Fri 16-45-12-PM,9.468,11.376,13.05,12.398,9.355,11.32,12.263,11.438
09-05-2025-Fri 16-45-15-PM,9.468,11.376,13.027,12.375,9.355,11.308,12.24,11.421
09-05-2025-Fri 16-45-17-PM,9.383,11.297,12.993,12.364,9.288,11.263,12.229,11.404
09-05-2025-Fri 16-45-19-PM,9.4,11.263,12.926,12.342,9.299,11.207,12.196,11.387
09-05-2025-Fri 16-45-22-PM,9.384,11.286,12.948,12.308,9.277,11.23,12.173,11.353
09-05-2025-Fri 16-45-24-PM,9.333,11.252,12.937,12.274,9.232,11.219,12.151,11.319
09-05-2025-Fri 16-45-27-PM,9.283,11.185,12.892,12.241,9.198,11.185,12.128,11.286
09-05-2025-Fri 16-45-29-PM,9.283,11.196,12.869,12.218,9.187,11.162,12.095,11.269
09-05-2025-Fri 16-45-32-PM,9.266,11.185,12.858,12.196,9.176,11.151,12.083,11.235
09-05-2025-Fri 16-45-34-PM,9.215,11.151,12.836,12.173,9.131,11.129,12.061,11.219
09-05-2025-Fri 16-45-37-PM,9.215,11.107,12.769,12.117,9.12,11.073,12.016,11.168
09-05-2025-Fri 16-45-39-PM,9.182,11.039,12.746,12.14,9.086,11.028,12.016,11.185
09-05-2025-Fri 16-45-44-PM,9.148,11.05,12.746,12.083,9.052,11.039,11.982,11.134
09-05-2025-Fri 16-45-46-PM,9.148,11.039,12.724,12.038,9.041,11.005,11.949,11.067
09-05-2025-Fri 16-45-49-PM,9.097,10.994,12.69,12.016,9.007,10.983,11.926,11.05
09-05-2025-Fri 16-45-51-PM,9.064,10.972,12.679,11.982,8.973,10.972,11.892,11.016
09-05-2025-Fri 16-45-53-PM,9.081,10.96,12.622,11.948,8.985,10.927,11.859,10.982
09-05-2025-Fri 16-45-56-PM,9.064,10.938,12.6,11.926,8.962,10.904,11.836,10.965
09-05-2025-Fri 16-45-58-PM,8.996,10.915,12.611,11.893,8.918,10.915,11.814,10.915
09-05-2025-Fri 16-46-00-PM,9.013,10.915,12.589,11.881,8.929,10.904,11.791,10.915
09-05-2025-Fri 16-46-03-PM,8.946,10.837,12.532,11.836,8.873,10.848,11.769,10.865
09-05-2025-Fri 16-46-05-PM,8.963,10.814,12.476,11.836,8.873,10.792,11.746,10.882
09-05-2025-Fri 16-46-08-PM,8.963,10.837,12.476,11.803,8.873,10.803,11.713,10.848
09-05-2025-Fri 16-46-10-PM,8.912,10.758,12.443,11.78,8.828,10.758,11.713,10.814
09-05-2025-Fri 16-46-13-PM,8.896,10.769,12.51,11.859,8.805,10.814,11.814,10.932
09-05-2025-Fri 16-46-15-PM,8.879,10.702,12.51,11.825,8.794,10.792,11.802,10.848
09-05-2025-Fri 16-46-17-PM,8.879,10.747,12.409,11.724,8.806,10.747,11.668,10.763
09-05-2025-Fri 16-46-20-PM,8.862,10.691,12.375,11.713,8.783,10.702,11.668,10.747
09-05-2025-Fri 16-46-22-PM,8.845,10.679,12.364,11.69,8.76,10.691,11.634,10.73
09-05-2025-Fri 16-46-24-PM,8.828,10.668,12.33,11.656,8.749,10.679,11.6,10.713
09-05-2025-Fri 16-46-27-PM,8.761,10.646,12.33,11.645,8.693,10.668,11.578,10.696
09-05-2025-Fri 16-46-29-PM,8.778,10.612,12.274,11.623,8.704,10.612,11.555,10.663
09-05-2025-Fri 16-46-32-PM,8.795,10.635,12.274,11.578,8.705,10.624,11.533,10.629
09-05-2025-Fri 16-46-34-PM,8.76,10.601,12.24,11.578,8.682,10.59,11.522,10.629
09-05-2025-Fri 16-46-36-PM,8.727,10.59,12.24,11.533,8.648,10.59,11.488,10.578
09-05-2025-Fri 16-46-39-PM,8.677,10.522,12.195,11.533,8.615,10.545,11.488,10.578
09-05-2025-Fri 16-46-41-PM,8.626,10.478,12.173,11.51,8.57,10.522,11.454,10.561
09-05-2025-Fri 16-46-43-PM,8.694,10.5,12.151,11.488,8.603,10.5,11.443,10.544
09-05-2025-Fri 16-46-46-PM,8.66,10.489,12.128,11.454,8.581,10.489,11.409,10.511
09-05-2025-Fri 16-46-48-PM,8.609,10.433,12.117,11.443,8.536,10.467,11.409,10.494
09-05-2025-Fri 16-46-50-PM,8.609,10.455,12.106,11.409,8.536,10.467,11.376,10.46
09-05-2025-Fri 16-46-53-PM,8.592,10.41,12.049,11.376,8.525,10.421,11.342,10.427
09-05-2025-Fri 16-46-55-PM,8.609,10.399,12.038,11.365,8.525,10.399,11.331,10.41
09-05-2025-Fri 16-46-58-PM,8.592,10.411,12.061,11.331,8.491,10.411,11.297,10.376
09-05-2025-Fri 16-47-00-PM,8.559,10.354,11.982,11.308,8.48,10.354,11.275,10.359
09-05-2025-Fri 16-47-02-PM,8.525,10.298,12.05,11.376,8.435,10.377,11.398,10.427
09-05-2025-Fri 16-47-05-PM,8.542,10.309,11.994,11.32,8.446,10.354,11.308,10.393
09-05-2025-Fri 16-47-07-PM,8.508,10.32,12.061,11.32,8.446,10.433,11.398,10.376
09-05-2025-Fri 16-47-09-PM,8.542,10.309,11.982,11.331,8.457,10.354,11.308,10.41
09-05-2025-Fri 16-47-12-PM,8.525,10.264,12.016,11.308,8.401,10.365,11.365,10.41
09-05-2025-Fri 16-47-14-PM,8.542,10.264,12.005,11.353,8.413,10.32,11.376,10.426
09-05-2025-Fri 16-47-17-PM,8.508,10.242,11.904,11.23,8.413,10.264,11.219,10.275
09-05-2025-Fri 16-47-19-PM,8.508,10.264,11.903,11.207,8.413,10.275,11.196,10.258
09-05-2025-Fri 16-47-21-PM,8.441,10.208,11.881,11.185,8.356,10.253,11.185,10.241
09-05-2025-Fri 16-47-24-PM,8.441,10.208,11.87,11.162,8.356,10.242,11.151,10.207
09-05-2025-Fri 16-47-26-PM,8.474,10.219,11.825,11.151,8.379,10.208,11.129,10.207
09-05-2025-Fri 16-47-28-PM,8.407,10.163,11.802,11.128,8.334,10.197,11.117,10.191
09-05-2025-Fri 16-47-31-PM,8.424,10.174,11.791,11.095,8.345,10.197,11.095,10.157
09-05-2025-Fri 16-47-33-PM,8.357,10.118,11.769,11.084,8.289,10.163,11.084,10.141
09-05-2025-Fri 16-47-35-PM,8.323,10.096,11.758,11.05,8.267,10.163,11.061,10.107
09-05-2025-Fri 16-47-38-PM,8.39,10.107,11.724,11.039,8.3,10.118,11.05,10.09
09-05-2025-Fri 16-47-40-PM,8.323,10.085,11.712,11.005,8.244,10.118,11.016,10.073
09-05-2025-Fri 16-47-43-PM,8.273,10.051,11.712,10.994,8.211,10.118,11.005,10.056
09-05-2025-Fri 16-47-45-PM,8.289,10.028,11.69,10.994,8.199,10.073,11.005,10.056
09-05-2025-Fri 16-47-47-PM,8.272,10.04,11.679,10.949,8.199,10.085,10.972,10.006
09-05-2025-Fri 16-47-50-PM,8.222,9.984,11.656,10.938,8.143,10.04,10.949,9.989
09-05-2025-Fri 16-47-52-PM,8.272,9.995,11.623,10.927,8.177,10.017,10.938,9.989
09-05-2025-Fri 16-47-54-PM,8.222,9.961,11.578,10.893,8.155,9.995,10.893,9.955
09-05-2025-Fri 16-47-57-PM,8.222,9.939,11.566,10.87,8.132,9.972,10.893,9.938
09-05-2025-Fri 16-48-00-PM,8.171,9.905,11.555,10.848,8.098,9.961,10.859,9.905
09-05-2025-Fri 16-48-02-PM,8.155,9.86,11.51,10.837,8.087,9.927,10.859,9.905
09-05-2025-Fri 16-48-04-PM,8.155,9.871,11.51,10.825,8.087,9.927,10.848,9.888
09-05-2025-Fri 16-48-07-PM,8.188,9.916,11.522,10.792,8.098,9.939,10.815,9.854
09-05-2025-Fri 16-48-09-PM,8.121,9.86,11.499,10.781,8.042,9.905,10.803,9.837
09-05-2025-Fri 16-48-11-PM,8.138,9.838,11.443,10.747,8.054,9.872,10.769,9.82
09-05-2025-Fri 16-48-14-PM,8.087,9.815,11.465,10.747,8.009,9.871,10.78,9.804
09-05-2025-Fri 16-48-17-PM,8.037,9.77,11.42,10.713,7.975,9.849,10.736,9.787
09-05-2025-Fri 16-48-21-PM,8.071,9.793,11.409,10.691,7.998,9.849,10.724,9.77
09-05-2025-Fri 16-48-26-PM,8.037,9.726,11.364,10.668,7.964,9.793,10.702,9.736
09-05-2025-Fri 16-48-28-PM,8.02,9.692,11.331,10.623,7.93,9.748,10.668,9.686
09-05-2025-Fri 16-48-31-PM,8.003,9.703,11.342,10.59,7.919,9.77,10.646,9.652
09-05-2025-Fri 16-48-33-PM,7.986,9.669,11.297,10.567,7.908,9.737,10.624,9.635
09-05-2025-Fri 16-48-38-PM,7.969,9.669,11.274,10.567,7.896,9.714,10.612,9.635
09-05-2025-Fri 16-48-40-PM,7.969,9.613,11.342,10.657,7.885,9.77,10.78,9.77
09-05-2025-Fri 16-48-45-PM,7.953,9.624,11.364,10.59,7.874,9.781,10.725,9.652
09-05-2025-Fri 16-48-50-PM,7.953,9.602,11.275,10.635,7.885,9.703,10.679,9.72
09-05-2025-Fri 16-48-54-PM,7.919,9.58,11.219,10.488,7.84,9.658,10.545,9.551
09-05-2025-Fri 16-48-57-PM,7.919,9.602,11.196,10.455,7.84,9.647,10.5,9.518
09-05-2025-Fri 16-49-00-PM,7.885,9.568,11.185,10.41,7.806,9.636,10.478,9.467
09-05-2025-Fri 16-49-02-PM,7.885,9.523,11.129,10.399,7.806,9.579,10.455,9.45
09-05-2025-Fri 16-49-04-PM,7.902,9.546,11.117,10.399,7.829,9.591,10.455,9.467
09-05-2025-Fri 16-49-07-PM,7.851,9.445,11.072,10.377,7.762,9.512,10.432,9.433
09-05-2025-Fri 16-49-10-PM,7.835,9.456,11.061,10.365,7.751,9.512,10.421,9.433
09-05-2025-Fri 16-49-12-PM,7.835,9.433,11.05,10.32,7.739,9.501,10.399,9.383
09-05-2025-Fri 16-49-14-PM,7.784,9.445,11.05,10.309,7.717,9.523,10.377,9.383
09-05-2025-Fri 16-49-17-PM,7.801,9.422,11.028,10.298,7.717,9.49,10.365,9.366
09-05-2025-Fri 16-49-19-PM,7.784,9.4,11.005,10.287,7.706,9.467,10.365,9.349
09-05-2025-Fri 16-49-21-PM,7.801,9.388,10.971,10.275,7.706,9.433,10.332,9.349
09-05-2025-Fri 16-49-24-PM,7.734,9.355,10.983,10.264,7.661,9.445,10.332,9.332
09-05-2025-Fri 16-49-26-PM,7.784,9.377,10.96,10.219,7.694,9.433,10.309,9.282
09-05-2025-Fri 16-49-28-PM,7.751,9.31,10.904,10.208,7.661,9.366,10.286,9.265
09-05-2025-Fri 16-49-31-PM,7.7,9.31,10.926,10.197,7.627,9.4,10.275,9.265
09-05-2025-Fri 16-49-33-PM,7.717,9.288,10.871,10.174,7.638,9.355,10.253,9.248
09-05-2025-Fri 16-49-36-PM,7.667,9.254,10.87,10.163,7.605,9.344,10.242,9.214
09-05-2025-Fri 16-49-38-PM,7.65,9.243,10.859,10.13,7.582,9.332,10.219,9.181
09-05-2025-Fri 16-49-40-PM,7.633,9.243,10.848,10.118,7.571,9.332,10.208,9.181
09-05-2025-Fri 16-49-43-PM,7.616,9.221,10.814,10.096,7.56,9.31,10.186,9.164
09-05-2025-Fri 16-49-45-PM,7.65,9.243,10.814,10.096,7.571,9.299,10.174,9.164
09-05-2025-Fri 16-49-47-PM,7.633,9.209,10.781,10.062,7.56,9.276,10.152,9.13
09-05-2025-Fri 16-49-50-PM,7.633,9.175,10.747,10.051,7.56,9.243,10.141,9.113
09-05-2025-Fri 16-49-52-PM,7.599,9.187,10.758,10.017,7.537,9.265,10.118,9.08
09-05-2025-Fri 16-49-55-PM,7.633,9.187,10.736,10.017,7.549,9.243,10.107,9.096
09-05-2025-Fri 16-49-59-PM,7.616,9.153,10.691,10.006,7.538,9.198,10.096,9.08
09-05-2025-Fri 16-50-01-PM,7.549,9.119,10.702,9.984,7.481,9.209,10.085,9.063
09-05-2025-Fri 16-50-03-PM,7.549,9.075,10.657,9.961,7.47,9.153,10.062,9.029
09-05-2025-Fri 16-50-06-PM,7.515,9.086,10.646,9.95,7.459,9.164,10.039,9.029
09-05-2025-Fri 16-50-10-PM,7.549,9.097,10.623,9.916,7.481,9.153,10.017,8.996
09-05-2025-Fri 16-50-12-PM,7.498,9.007,10.579,9.883,7.425,9.097,9.995,8.962
09-05-2025-Fri 16-50-14-PM,7.498,9.029,10.59,9.883,7.425,9.108,9.995,8.962
09-05-2025-Fri 16-50-17-PM,7.431,8.973,10.567,9.86,7.38,9.097,9.972,8.945
09-05-2025-Fri 16-50-19-PM,7.431,8.996,10.567,9.86,7.38,9.097,9.961,8.945
09-05-2025-Fri 16-50-22-PM,7.414,8.94,10.5,9.826,7.369,9.041,9.939,8.911
09-05-2025-Fri 16-50-24-PM,7.431,8.973,10.545,9.826,7.369,9.074,9.939,8.911
09-05-2025-Fri 16-50-26-PM,7.414,8.94,10.5,9.793,7.358,9.041,9.905,8.878
09-05-2025-Fri 16-50-29-PM,7.414,8.962,10.511,9.793,7.358,9.052,9.894,8.878
09-05-2025-Fri 16-50-31-PM,7.38,8.951,10.489,9.759,7.335,9.041,9.871,8.844
09-05-2025-Fri 16-50-33-PM,7.38,8.917,10.466,9.759,7.324,9.007,9.86,8.844
09-05-2025-Fri 16-50-36-PM,7.397,8.917,10.455,9.737,7.336,8.996,9.86,8.81
09-05-2025-Fri 16-50-38-PM,7.347,8.883,10.421,9.725,7.313,8.985,9.826,8.81
09-05-2025-Fri 16-50-41-PM,7.363,8.883,10.432,9.725,7.302,8.973,9.849,8.81
09-05-2025-Fri 16-50-43-PM,7.313,8.85,10.41,9.692,7.268,8.962,9.815,8.777
09-05-2025-Fri 16-50-45-PM,7.313,8.816,10.354,9.692,7.268,8.917,9.793,8.794
09-05-2025-Fri 16-50-48-PM,7.33,8.828,10.354,9.669,7.279,8.917,9.781,8.76
09-05-2025-Fri 16-50-50-PM,7.296,8.783,10.331,9.636,7.246,8.895,9.759,8.727
09-05-2025-Fri 16-50-53-PM,7.28,8.772,10.309,9.635,7.235,8.884,9.748,8.743
09-05-2025-Fri 16-50-55-PM,7.313,8.805,10.309,9.613,7.246,8.873,9.726,8.71
09-05-2025-Fri 16-50-57-PM,7.313,8.783,10.286,9.602,7.246,8.85,9.714,8.693
09-05-2025-Fri 16-51-00-PM,7.229,8.726,10.275,9.591,7.19,8.85,9.714,8.693
09-05-2025-Fri 16-51-03-PM,7.263,8.76,10.264,9.568,7.212,8.85,9.68,8.676
09-05-2025-Fri 16-51-05-PM,7.28,8.727,10.23,9.546,7.212,8.816,9.669,8.659
09-05-2025-Fri 16-51-07-PM,7.246,8.704,10.219,9.546,7.19,8.794,9.658,8.642
09-05-2025-Fri 16-51-10-PM,7.212,8.715,10.23,9.534,7.167,8.816,9.658,8.642
09-05-2025-Fri 16-51-12-PM,7.246,8.715,10.23,9.512,7.19,8.816,9.658,8.608
09-05-2025-Fri 16-51-15-PM,7.195,8.704,10.23,9.512,7.156,8.816,9.647,8.608
09-05-2025-Fri 16-51-17-PM,7.212,8.671,10.163,9.478,7.156,8.749,9.613,8.575
09-05-2025-Fri 16-51-19-PM,7.162,8.659,10.197,9.478,7.111,8.771,9.613,8.575
09-05-2025-Fri 16-51-22-PM,7.195,8.636,10.152,9.478,7.145,8.737,9.613,8.575
09-05-2025-Fri 16-51-24-PM,7.162,8.603,10.118,9.467,7.122,8.715,9.59,8.575
09-05-2025-Fri 16-51-26-PM,7.145,8.603,10.107,9.434,7.1,8.704,9.568,8.541
09-05-2025-Fri 16-51-29-PM,7.145,8.581,10.085,9.434,7.1,8.682,9.557,8.541
09-05-2025-Fri 16-51-31-PM,7.145,8.603,10.13,9.568,7.089,8.715,9.692,8.743
09-05-2025-Fri 16-51-33-PM,7.195,8.603,10.118,9.479,7.133,8.726,9.658,8.625
09-05-2025-Fri 16-51-36-PM,7.145,8.603,10.152,9.557,7.077,8.704,9.691,8.692
09-05-2025-Fri 16-51-38-PM,7.094,8.536,10.152,9.523,7.055,8.715,9.703,8.642
09-05-2025-Fri 16-51-41-PM,7.145,8.603,10.107,9.4,7.089,8.704,9.535,8.508
09-05-2025-Fri 16-51-45-PM,7.145,8.558,10.062,9.4,7.078,8.648,9.523,8.508
09-05-2025-Fri 16-51-48-PM,7.078,8.491,10.006,9.366,7.033,8.603,9.49,8.474
09-05-2025-Fri 16-51-50-PM,7.095,8.513,10.028,9.344,7.033,8.625,9.478,8.457
09-05-2025-Fri 16-51-53-PM,7.111,8.502,10.006,9.344,7.044,8.603,9.478,8.457
09-05-2025-Fri 16-51-56-PM,7.078,8.48,9.972,9.332,7.021,8.581,9.456,8.457
09-05-2025-Fri 16-51-58-PM,7.044,8.435,9.961,9.31,6.988,8.558,9.445,8.423
09-05-2025-Fri 16-52-00-PM,7.061,8.457,9.95,9.299,6.999,8.558,9.423,8.423
09-05-2025-Fri 16-52-03-PM,7.01,8.435,9.95,9.265,6.965,8.57,9.4,8.39
09-05-2025-Fri 16-52-05-PM,7.061,8.446,9.927,9.277,6.999,8.536,9.4,8.39
09-05-2025-Fri 16-52-07-PM,6.976,8.401,9.927,9.276,6.932,8.536,9.389,8.406
09-05-2025-Fri 16-52-10-PM,7.027,8.424,9.905,9.231,6.965,8.525,9.366,8.356
09-05-2025-Fri 16-52-12-PM,6.993,8.39,9.871,9.231,6.943,8.491,9.355,8.356
09-05-2025-Fri 16-52-15-PM,6.96,8.368,9.86,9.22,6.921,8.491,9.344,8.356
09-05-2025-Fri 16-52-17-PM,6.976,8.345,9.837,9.209,6.92,8.457,9.332,8.339
09-05-2025-Fri 16-52-19-PM,6.96,8.356,9.838,9.175,6.909,8.468,9.31,8.305
09-05-2025-Fri 16-52-22-PM,6.943,8.311,9.804,9.142,6.898,8.446,9.287,8.272
09-05-2025-Fri 16-52-24-PM,6.977,8.345,9.815,9.164,6.909,8.446,9.299,8.305
09-05-2025-Fri 16-52-27-PM,6.91,8.289,9.781,9.13,6.864,8.423,9.265,8.272
09-05-2025-Fri 16-52-29-PM,6.926,8.266,9.748,9.13,6.864,8.379,9.254,8.272
09-05-2025-Fri 16-52-32-PM,6.926,8.311,9.792,9.119,6.875,8.434,9.265,8.255
09-05-2025-Fri 16-52-34-PM,6.926,8.278,9.736,9.108,6.864,8.379,9.243,8.255
09-05-2025-Fri 16-52-36-PM,6.876,8.255,9.736,9.097,6.831,8.379,9.22,8.238
09-05-2025-Fri 16-52-39-PM,6.926,8.244,9.714,9.086,6.853,8.356,9.221,8.238
09-05-2025-Fri 16-52-41-PM,6.859,8.233,9.714,9.075,6.819,8.367,9.209,8.221
09-05-2025-Fri 16-52-43-PM,6.893,8.233,9.692,9.052,6.831,8.334,9.187,8.188
09-05-2025-Fri 16-52-46-PM,6.859,8.21,9.669,9.052,6.819,8.334,9.187,8.205
09-05-2025-Fri 16-52-48-PM,6.842,8.166,9.635,9.018,6.797,8.289,9.153,8.154
09-05-2025-Fri 16-52-51-PM,6.808,8.177,9.658,9.018,6.775,8.323,9.142,8.171
09-05-2025-Fri 16-52-53-PM,6.791,8.143,9.647,9.018,6.752,8.289,9.153,8.154
09-05-2025-Fri 16-52-55-PM,6.842,8.166,9.635,8.985,6.786,8.3,9.141,8.137
09-05-2025-Fri 16-52-58-PM,6.808,8.166,9.624,8.974,6.763,8.289,9.108,8.121
09-05-2025-Fri 16-53-00-PM,6.825,8.154,9.59,8.962,6.775,8.266,9.097,8.121
09-05-2025-Fri 16-53-03-PM,6.825,8.165,9.59,8.962,6.775,8.266,9.097,8.121
09-05-2025-Fri 16-53-05-PM,6.809,8.132,9.579,8.94,6.753,8.244,9.086,8.087
09-05-2025-Fri 16-53-07-PM,6.792,8.11,9.546,8.929,6.741,8.222,9.063,8.087
09-05-2025-Fri 16-53-10-PM,6.774,8.098,9.557,8.917,6.73,8.233,9.063,8.07
09-05-2025-Fri 16-53-12-PM,6.758,8.087,9.557,8.895,6.707,8.233,9.052,8.053
09-05-2025-Fri 16-53-15-PM,6.775,8.087,9.523,8.895,6.719,8.199,9.041,8.053
09-05-2025-Fri 16-53-17-PM,6.724,8.042,9.512,8.884,6.696,8.21,9.041,8.053
09-05-2025-Fri 16-53-19-PM,6.775,8.076,9.49,8.872,6.719,8.177,9.007,8.036
09-05-2025-Fri 16-53-22-PM,6.741,8.042,9.478,8.861,6.696,8.166,8.996,8.019
09-05-2025-Fri 16-53-24-PM,6.691,8.02,9.478,8.827,6.663,8.177,8.996,7.986
09-05-2025-Fri 16-53-27-PM,6.758,8.053,9.456,8.839,6.707,8.155,8.984,8.003
09-05-2025-Fri 16-53-29-PM,6.724,7.997,9.422,8.828,6.674,8.121,8.962,8.003
09-05-2025-Fri 16-53-34-PM,6.708,8.031,9.433,8.805,6.663,8.143,8.94,7.986
09-05-2025-Fri 16-53-37-PM,6.674,7.974,9.411,8.783,6.617,8.109,8.928,7.969
09-05-2025-Fri 16-53-39-PM,6.657,7.963,9.388,8.772,6.606,8.087,8.906,7.953
09-05-2025-Fri 16-53-42-PM,6.691,7.963,9.355,8.738,6.629,8.064,8.883,7.919
09-05-2025-Fri 16-53-44-PM,6.657,7.941,9.355,8.738,6.606,8.064,8.883,7.919
09-05-2025-Fri 16-53-46-PM,6.606,7.919,9.388,8.738,6.572,8.098,8.895,7.919
09-05-2025-Fri 16-53-49-PM,6.623,7.941,9.344,8.715,6.595,8.076,8.861,7.902
09-05-2025-Fri 16-53-51-PM,6.64,7.919,9.321,8.693,6.595,8.053,8.85,7.885
09-05-2025-Fri 16-53-54-PM,6.573,7.873,9.31,8.693,6.55,8.031,8.85,7.868
09-05-2025-Fri 16-53-56-PM,6.623,7.874,9.288,8.67,6.573,8.009,8.828,7.851
09-05-2025-Fri 16-53-59-PM,6.64,7.896,9.265,8.67,6.595,8.008,8.816,7.868
09-05-2025-Fri 16-54-01-PM,6.64,7.907,9.276,8.648,6.584,8.008,8.805,7.834
09-05-2025-Fri 16-54-04-PM,6.522,7.795,9.243,8.637,6.505,7.986,8.794,7.834
09-05-2025-Fri 16-54-06-PM,6.623,7.874,9.243,8.625,6.573,7.986,8.782,7.817
09-05-2025-Fri 16-54-09-PM,6.573,7.817,9.22,8.614,6.528,7.952,8.771,7.801
09-05-2025-Fri 16-54-12-PM,6.623,7.851,9.231,8.603,6.561,7.963,8.76,7.784
09-05-2025-Fri 16-54-15-PM,6.573,7.795,9.164,8.57,6.528,7.919,8.727,7.767
09-05-2025-Fri 16-54-17-PM,6.556,7.784,9.164,8.558,6.517,7.919,8.727,7.75
09-05-2025-Fri 16-54-20-PM,6.539,7.795,9.198,8.569,6.483,7.919,8.726,7.75
09-05-2025-Fri 16-54-22-PM,6.573,7.784,9.142,8.547,6.517,7.896,8.704,7.75
09-05-2025-Fri 16-54-24-PM,6.539,7.784,9.164,8.536,6.494,7.919,8.693,7.733
09-05-2025-Fri 16-54-27-PM,6.556,7.795,9.153,8.524,6.506,7.919,8.693,7.733
09-05-2025-Fri 16-54-29-PM,6.522,7.795,9.153,8.502,6.483,7.919,8.659,7.699
09-05-2025-Fri 16-54-31-PM,6.539,7.739,9.097,8.502,6.483,7.863,8.659,7.716
09-05-2025-Fri 16-54-34-PM,6.489,7.705,9.086,8.502,6.46,7.862,8.659,7.716
09-05-2025-Fri 16-54-36-PM,6.506,7.728,9.108,8.502,6.461,7.863,8.659,7.699
09-05-2025-Fri 16-54-38-PM,6.506,7.706,9.153,8.468,6.461,7.908,8.693,7.649
09-05-2025-Fri 16-54-41-PM,6.539,7.706,9.074,8.536,6.472,7.818,8.67,7.75
09-05-2025-Fri 16-54-43-PM,6.506,7.717,9.13,8.614,6.461,7.885,8.783,7.868
09-05-2025-Fri 16-54-46-PM,6.539,7.739,9.164,8.648,6.483,7.896,8.816,7.885
09-05-2025-Fri 16-54-48-PM,6.489,7.672,9.187,8.637,6.438,7.908,8.85,7.868
09-05-2025-Fri 16-54-50-PM,6.506,7.694,9.074,8.48,6.449,7.829,8.637,7.683
09-05-2025-Fri 16-54-53-PM,6.472,7.672,9.074,8.468,6.427,7.84,8.636,7.683
09-05-2025-Fri 16-54-55-PM,6.506,7.694,9.052,8.457,6.449,7.829,8.614,7.683
09-05-2025-Fri 16-54-57-PM,6.506,7.694,9.063,8.457,6.449,7.829,8.625,7.666
09-05-2025-Fri 16-55-00-PM,6.506,7.672,9.029,8.435,6.449,7.806,8.603,7.649
09-05-2025-Fri 16-55-02-PM,6.556,7.728,9.029,8.401,6.483,7.817,8.569,7.615
09-05-2025-Fri 16-55-07-PM,6.472,7.649,9.007,8.401,6.416,7.795,8.569,7.632
09-05-2025-Fri 16-55-10-PM,6.421,7.616,8.973,8.379,6.393,7.773,8.547,7.599
09-05-2025-Fri 16-55-12-PM,6.421,7.627,8.973,8.367,6.393,7.784,8.536,7.599
09-05-2025-Fri 16-55-15-PM,6.455,7.616,8.962,8.356,6.404,7.762,8.524,7.582
09-05-2025-Fri 16-55-17-PM,6.506,7.627,8.928,8.345,6.438,7.728,8.513,7.565
09-05-2025-Fri 16-55-19-PM,6.438,7.571,8.917,8.356,6.382,7.706,8.513,7.582
09-05-2025-Fri 16-55-22-PM,6.472,7.604,8.906,8.322,6.416,7.717,8.491,7.548
09-05-2025-Fri 16-55-24-PM,6.421,7.604,8.928,8.323,6.382,7.75,8.491,7.565
09-05-2025-Fri 16-55-27-PM,6.388,7.582,8.917,8.322,6.36,7.728,8.479,7.548
09-05-2025-Fri 16-55-29-PM,6.371,7.571,8.917,8.3,6.337,7.728,8.468,7.531
09-05-2025-Fri 16-55-31-PM,6.388,7.526,8.872,8.289,6.349,7.683,8.468,7.514
09-05-2025-Fri 16-55-34-PM,6.405,7.549,8.872,8.289,6.36,7.683,8.457,7.514
09-05-2025-Fri 16-55-36-PM,6.438,7.582,8.872,8.289,6.382,7.694,8.446,7.531
09-05-2025-Fri 16-55-38-PM,6.371,7.537,8.839,8.244,6.337,7.672,8.413,7.481
09-05-2025-Fri 16-55-41-PM,6.371,7.504,8.828,8.244,6.326,7.649,8.424,7.481
09-05-2025-Fri 16-55-43-PM,6.371,7.504,8.805,8.244,6.326,7.627,8.401,7.481
09-05-2025-Fri 16-55-45-PM,6.337,7.481,8.816,8.233,6.303,7.638,8.401,7.464
09-05-2025-Fri 16-55-48-PM,6.371,7.481,8.782,8.221,6.326,7.616,8.378,7.464
09-05-2025-Fri 16-55-50-PM,6.32,7.459,8.794,8.21,6.281,7.616,8.39,7.447
09-05-2025-Fri 16-55-53-PM,6.371,7.47,8.771,8.21,6.315,7.593,8.378,7.447
09-05-2025-Fri 16-55-55-PM,6.337,7.47,8.782,8.21,6.292,7.605,8.378,7.447
09-05-2025-Fri 16-55-57-PM,6.371,7.459,8.749,8.188,6.303,7.582,8.356,7.447
09-05-2025-Fri 16-56-00-PM,6.287,7.402,8.715,8.165,6.259,7.559,8.334,7.413
09-05-2025-Fri 16-56-02-PM,6.32,7.436,8.738,8.165,6.27,7.571,8.334,7.413
09-05-2025-Fri 16-56-04-PM,6.304,7.414,8.726,8.165,6.259,7.559,8.334,7.413
09-05-2025-Fri 16-56-07-PM,6.27,7.38,8.693,8.143,6.236,7.537,8.311,7.397
09-05-2025-Fri 16-56-09-PM,6.27,7.38,8.704,8.109,6.225,7.537,8.289,7.347
09-05-2025-Fri 16-56-12-PM,6.304,7.414,8.704,8.132,6.248,7.537,8.3,7.38
