Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
409,7.145,8.558,10.062,9.4,7.078,8.648,9.523,8.508
410,7.078,8.491,10.006,9.366,7.033,8.603,9.49,8.474
411,7.095,8.513,10.028,9.344,7.033,8.625,9.478,8.457
412,7.111,8.502,10.006,9.344,7.044,8.603,9.478,8.457
413,7.078,8.48,9.972,9.332,7.021,8.581,9.456,8.457
414,7.044,8.435,9.961,9.31,6.988,8.558,9.445,8.423
415,7.061,8.457,9.95,9.299,6.999,8.558,9.423,8.423
416,7.01,8.435,9.95,9.265,6.965,8.57,9.4,8.39
417,7.061,8.446,9.927,9.277,6.999,8.536,9.4,8.39
418,6.976,8.401,9.927,9.276,6.932,8.536,9.389,8.406
419,7.027,8.424,9.905,9.231,6.965,8.525,9.366,8.356
420,6.993,8.39,9.871,9.231,6.943,8.491,9.355,8.356
421,6.96,8.368,9.86,9.22,6.921,8.491,9.344,8.356
422,6.976,8.345,9.837,9.209,6.92,8.457,9.332,8.339
423,6.96,8.356,9.838,9.175,6.909,8.468,9.31,8.305
424,6.943,8.311,9.804,9.142,6.898,8.446,9.287,8.272
425,6.977,8.345,9.815,9.164,6.909,8.446,9.299,8.305
426,6.91,8.289,9.781,9.13,6.864,8.423,9.265,8.272
427,6.926,8.266,9.748,9.13,6.864,8.379,9.254,8.272
428,6.926,8.311,9.792,9.119,6.875,8.434,9.265,8.255
429,6.926,8.278,9.736,9.108,6.864,8.379,9.243,8.255
430,6.876,8.255,9.736,9.097,6.831,8.379,9.22,8.238
431,6.926,8.244,9.714,9.086,6.853,8.356,9.221,8.238
432,6.859,8.233,9.714,9.075,6.819,8.367,9.209,8.221
433,6.893,8.233,9.692,9.052,6.831,8.334,9.187,8.188
434,6.859,8.21,9.669,9.052,6.819,8.334,9.187,8.205
435,6.842,8.166,9.635,9.018,6.797,8.289,9.153,8.154
436,6.808,8.177,9.658,9.018,6.775,8.323,9.142,8.171
437,6.791,8.143,9.647,9.018,6.752,8.289,9.153,8.154
438,6.842,8.166,9.635,8.985,6.786,8.3,9.141,8.137
439,6.808,8.166,9.624,8.974,6.763,8.289,9.108,8.121
440,6.825,8.154,9.59,8.962,6.775,8.266,9.097,8.121
441,6.825,8.165,9.59,8.962,6.775,8.266,9.097,8.121
442,6.809,8.132,9.579,8.94,6.753,8.244,9.086,8.087
443,6.792,8.11,9.546,8.929,6.741,8.222,9.063,8.087
444,6.774,8.098,9.557,8.917,6.73,8.233,9.063,8.07
445,6.758,8.087,9.557,8.895,6.707,8.233,9.052,8.053
446,6.775,8.087,9.523,8.895,6.719,8.199,9.041,8.053
447,6.724,8.042,9.512,8.884,6.696,8.21,9.041,8.053
448,6.775,8.076,9.49,8.872,6.719,8.177,9.007,8.036
449,6.741,8.042,9.478,8.861,6.696,8.166,8.996,8.019
450,6.691,8.02,9.478,8.827,6.663,8.177,8.996,7.986
451,6.758,8.053,9.456,8.839,6.707,8.155,8.984,8.003
452,6.724,7.997,9.422,8.828,6.674,8.121,8.962,8.003
453,6.708,8.031,9.433,8.805,6.663,8.143,8.94,7.986
454,6.674,7.974,9.411,8.783,6.617,8.109,8.928,7.969
455,6.657,7.963,9.388,8.772,6.606,8.087,8.906,7.953
456,6.691,7.963,9.355,8.738,6.629,8.064,8.883,7.919
457,6.657,7.941,9.355,8.738,6.606,8.064,8.883,7.919
458,6.606,7.919,9.388,8.738,6.572,8.098,8.895,7.919
459,6.623,7.941,9.344,8.715,6.595,8.076,8.861,7.902
460,6.64,7.919,9.321,8.693,6.595,8.053,8.85,7.885
461,6.573,7.873,9.31,8.693,6.55,8.031,8.85,7.868
462,6.623,7.874,9.288,8.67,6.573,8.009,8.828,7.851
463,6.64,7.896,9.265,8.67,6.595,8.008,8.816,7.868
464,6.64,7.907,9.276,8.648,6.584,8.008,8.805,7.834
465,6.522,7.795,9.243,8.637,6.505,7.986,8.794,7.834
466,6.623,7.874,9.243,8.625,6.573,7.986,8.782,7.817
467,6.573,7.817,9.22,8.614,6.528,7.952,8.771,7.801
468,6.623,7.851,9.231,8.603,6.561,7.963,8.76,7.784
469,6.573,7.795,9.164,8.57,6.528,7.919,8.727,7.767
470,6.556,7.784,9.164,8.558,6.517,7.919,8.727,7.75
471,6.539,7.795,9.198,8.569,6.483,7.919,8.726,7.75
472,6.573,7.784,9.142,8.547,6.517,7.896,8.704,7.75
473,6.539,7.784,9.164,8.536,6.494,7.919,8.693,7.733
474,6.556,7.795,9.153,8.524,6.506,7.919,8.693,7.733
475,6.522,7.795,9.153,8.502,6.483,7.919,8.659,7.699
476,6.539,7.739,9.097,8.502,6.483,7.863,8.659,7.716
477,6.489,7.705,9.086,8.502,6.46,7.862,8.659,7.716
478,6.506,7.728,9.108,8.502,6.461,7.863,8.659,7.699
479,6.506,7.706,9.153,8.468,6.461,7.908,8.693,7.649
480,6.539,7.706,9.074,8.536,6.472,7.818,8.67,7.75
481,6.506,7.717,9.13,8.614,6.461,7.885,8.783,7.868
482,6.539,7.739,9.164,8.648,6.483,7.896,8.816,7.885
483,6.489,7.672,9.187,8.637,6.438,7.908,8.85,7.868
484,6.506,7.694,9.074,8.48,6.449,7.829,8.637,7.683
485,6.472,7.672,9.074,8.468,6.427,7.84,8.636,7.683
486,6.506,7.694,9.052,8.457,6.449,7.829,8.614,7.683
487,6.506,7.694,9.063,8.457,6.449,7.829,8.625,7.666
488,6.506,7.672,9.029,8.435,6.449,7.806,8.603,7.649
489,6.556,7.728,9.029,8.401,6.483,7.817,8.569,7.615
490,6.472,7.649,9.007,8.401,6.416,7.795,8.569,7.632
491,6.421,7.616,8.973,8.379,6.393,7.773,8.547,7.599
492,6.421,7.627,8.973,8.367,6.393,7.784,8.536,7.599
493,6.455,7.616,8.962,8.356,6.404,7.762,8.524,7.582
494,6.506,7.627,8.928,8.345,6.438,7.728,8.513,7.565
495,6.438,7.571,8.917,8.356,6.382,7.706,8.513,7.582
496,6.472,7.604,8.906,8.322,6.416,7.717,8.491,7.548
497,6.421,7.604,8.928,8.323,6.382,7.75,8.491,7.565
498,6.388,7.582,8.917,8.322,6.36,7.728,8.479,7.548
499,6.371,7.571,8.917,8.3,6.337,7.728,8.468,7.531
500,6.388,7.526,8.872,8.289,6.349,7.683,8.468,7.514
501,6.405,7.549,8.872,8.289,6.36,7.683,8.457,7.514
502,6.438,7.582,8.872,8.289,6.382,7.694,8.446,7.531
503,6.371,7.537,8.839,8.244,6.337,7.672,8.413,7.481
504,6.371,7.504,8.828,8.244,6.326,7.649,8.424,7.481
505,6.371,7.504,8.805,8.244,6.326,7.627,8.401,7.481
506,6.337,7.481,8.816,8.233,6.303,7.638,8.401,7.464
507,6.371,7.481,8.782,8.221,6.326,7.616,8.378,7.464
508,6.32,7.459,8.794,8.21,6.281,7.616,8.39,7.447
509,6.371,7.47,8.771,8.21,6.315,7.593,8.378,7.447
510,6.337,7.47,8.782,8.21,6.292,7.605,8.378,7.447
511,6.371,7.459,8.749,8.188,6.303,7.582,8.356,7.447
512,6.287,7.402,8.715,8.165,6.259,7.559,8.334,7.413
513,6.32,7.436,8.738,8.165,6.27,7.571,8.334,7.413
514,6.304,7.414,8.726,8.165,6.259,7.559,8.334,7.413
515,6.27,7.38,8.693,8.143,6.236,7.537,8.311,7.397
516,6.27,7.38,8.704,8.109,6.225,7.537,8.289,7.347
517,6.304,7.414,8.704,8.132,6.248,7.537,8.3,7.38
518,6.237,7.358,8.659,8.098,6.214,7.526,8.278,7.363
519,6.304,7.391,8.648,8.098,6.248,7.504,8.255,7.363
520,6.287,7.391,8.682,8.087,6.236,7.537,8.267,7.347
521,6.253,7.358,8.67,8.076,6.203,7.515,8.255,7.33
522,6.203,7.313,8.625,8.076,6.18,7.481,8.244,7.33
523,6.237,7.358,8.636,8.053,6.203,7.504,8.221,7.313
524,6.27,7.369,8.648,8.053,6.214,7.504,8.233,7.313
525,6.169,7.268,8.603,8.042,6.146,7.459,8.221,7.296
526,6.237,7.324,8.592,8.019,6.192,7.459,8.188,7.279
527,6.22,7.302,8.569,8.008,6.18,7.447,8.188,7.279
528,6.22,7.279,8.547,8.02,6.18,7.425,8.188,7.296
529,6.203,7.279,8.569,7.986,6.158,7.436,8.165,7.245
530,6.152,7.29,8.592,7.997,6.135,7.47,8.177,7.262
531,6.27,7.335,8.558,7.986,6.214,7.447,8.154,7.262
532,6.169,7.257,8.535,7.963,6.135,7.413,8.143,7.228
533,6.203,7.257,8.502,7.952,6.169,7.391,8.132,7.212
534,6.169,7.246,8.513,7.975,6.135,7.391,8.143,7.245
535,6.135,7.234,8.524,7.952,6.113,7.413,8.131,7.228
536,6.203,7.257,8.491,7.941,6.158,7.38,8.12,7.212
537,6.169,7.257,8.524,7.941,6.135,7.414,8.12,7.212
538,6.203,7.246,8.479,7.919,6.147,7.369,8.098,7.195
539,6.152,7.234,8.49,7.919,6.124,7.391,8.087,7.195
540,6.135,7.223,8.479,7.908,6.113,7.38,8.087,7.178
541,6.135,7.201,8.446,7.896,6.113,7.358,8.076,7.178
542,6.102,7.179,8.457,7.885,6.08,7.358,8.064,7.162
543,6.119,7.201,8.446,7.874,6.091,7.369,8.053,7.178
544,6.152,7.178,8.424,7.874,6.102,7.324,8.053,7.162
545,6.135,7.179,8.424,7.863,6.102,7.336,8.053,7.145
546,6.135,7.167,8.401,7.863,6.102,7.313,8.042,7.145
547,6.135,7.189,8.412,7.829,6.09,7.324,8.02,7.111
548,6.135,7.156,8.39,7.829,6.091,7.302,8.02,7.111
549,6.068,7.134,8.379,7.818,6.046,7.302,7.998,7.111
550,6.119,7.145,8.367,7.829,6.079,7.279,8.009,7.111
551,6.085,7.145,8.379,7.818,6.057,7.302,7.998,7.111
552,6.119,7.145,8.345,7.818,6.079,7.268,7.986,7.111
553,6.085,7.122,8.345,7.795,6.046,7.268,7.975,7.094
554,6.051,7.089,8.334,7.795,6.023,7.257,7.975,7.094
555,6.068,7.1,8.311,7.773,6.034,7.246,7.941,7.077
556,6.051,7.066,8.322,7.784,6.023,7.234,7.975,7.06
557,6.051,7.044,8.3,7.773,6.012,7.212,7.963,7.06
558,6.085,7.111,8.334,7.773,6.035,7.246,7.952,7.06
559,6.085,7.089,8.289,7.75,6.046,7.223,7.93,7.043
560,6.051,7.078,8.3,7.762,6.012,7.223,7.93,7.06
561,6.085,7.066,8.255,7.728,6.035,7.19,7.907,7.027
562,6.068,7.055,8.255,7.728,6.023,7.19,7.907,7.027
563,6.068,7.055,8.244,7.717,6.023,7.19,7.896,7.027
564,6.017,6.999,8.221,7.717,5.989,7.167,7.896,7.027
565,6.018,7.033,8.233,7.705,5.99,7.179,7.885,7.01
566,6.051,7.033,8.21,7.694,6.012,7.167,7.863,7.01
567,6.068,7.01,8.199,7.694,6.012,7.134,7.874,6.993
568,6.018,6.999,8.199,7.694,5.978,7.145,7.863,7.01
569,6.001,6.999,8.199,7.66,5.967,7.156,7.851,6.976
570,6.035,6.976,8.154,7.649,5.99,7.111,7.84,6.959
571,6.001,6.965,8.154,7.638,5.967,7.111,7.829,6.943
572,6.035,6.999,8.177,7.649,5.99,7.134,7.84,6.959
573,5.984,6.976,8.154,7.638,5.956,7.122,7.817,6.959
574,6.001,6.976,8.154,7.638,5.956,7.111,7.817,6.959
575,6.001,6.954,8.132,7.616,5.956,7.1,7.806,6.943
576,5.984,6.943,8.12,7.616,5.945,7.089,7.795,6.943
577,5.984,6.954,8.12,7.616,5.956,7.1,7.795,6.943
578,5.95,6.932,8.11,7.605,5.922,7.089,7.773,6.943
579,5.934,6.932,8.132,7.616,5.911,7.1,7.784,6.943
580,5.933,6.92,8.098,7.605,5.911,7.078,7.773,6.943
581,5.967,6.932,8.098,7.582,5.934,7.078,7.762,6.909
582,5.967,6.943,8.11,7.582,5.934,7.089,7.762,6.909
583,5.934,6.887,8.064,7.56,5.911,7.055,7.751,6.892
584,5.967,6.909,8.076,7.56,5.922,7.055,7.739,6.892
585,5.9,6.853,8.064,7.56,5.877,7.044,7.739,6.892
586,5.934,6.887,8.053,7.56,5.911,7.044,7.728,6.892
587,5.9,6.853,8.042,7.548,5.877,7.021,7.728,6.875
588,5.95,6.909,8.053,7.537,5.911,7.044,7.717,6.875
589,5.934,6.887,8.042,7.548,5.911,7.032,7.717,6.875
590,5.917,6.853,8.031,7.537,5.889,7.021,7.717,6.875
591,5.9,6.842,7.997,7.526,5.877,6.999,7.694,6.875
592,5.917,6.842,7.986,7.503,5.889,6.987,7.683,6.841
593,5.95,6.842,7.974,7.503,5.911,6.976,7.683,6.841
594,5.866,6.842,7.997,7.515,5.855,6.999,7.672,6.858
595,5.883,6.819,7.974,7.492,5.866,6.987,7.672,6.841
596,5.917,6.842,7.963,7.481,5.889,6.976,7.66,6.825
597,5.883,6.808,7.963,7.481,5.866,6.987,7.672,6.842
598,5.9,6.797,7.941,7.492,5.866,6.943,7.66,6.841
599,5.883,6.797,7.952,7.47,5.855,6.965,7.66,6.825
600,5.9,6.797,7.952,7.47,5.855,6.954,7.649,6.825
601,5.883,6.808,7.941,7.47,5.855,6.954,7.638,6.825
602,5.866,6.763,7.907,7.448,5.833,6.92,7.616,6.808
603,5.85,6.786,7.93,7.436,5.833,6.954,7.616,6.791
604,5.866,6.774,7.907,7.436,5.844,6.931,7.616,6.791
605,5.866,6.797,7.918,7.414,5.844,6.954,7.593,6.774
606,5.85,6.763,7.896,7.425,5.822,6.92,7.593,6.791
607,5.9,6.775,7.863,7.403,5.866,6.909,7.571,6.774
608,5.883,6.752,7.862,7.414,5.855,6.898,7.593,6.774
609,5.849,6.763,7.896,7.425,5.821,6.92,7.604,6.791
610,5.883,6.775,7.874,7.391,5.855,6.92,7.582,6.758
611,5.85,6.763,7.862,7.38,5.833,6.92,7.56,6.758
612,5.833,6.718,7.851,7.391,5.81,6.887,7.571,6.758
613,5.9,6.752,7.84,7.38,5.844,6.875,7.548,6.758
614,5.85,6.752,7.851,7.358,5.822,6.898,7.537,6.724
615,5.866,6.729,7.829,7.347,5.821,6.875,7.537,6.724
616,5.85,6.763,7.862,7.369,5.822,6.909,7.548,6.741
617,5.799,6.707,7.84,7.358,5.788,6.887,7.537,6.724
618,5.816,6.707,7.817,7.347,5.799,6.875,7.526,6.724
619,5.85,6.707,7.795,7.347,5.822,6.853,7.515,6.724
620,5.833,6.696,7.795,7.347,5.799,6.842,7.515,6.724
621,5.833,6.741,7.817,7.324,5.81,6.887,7.492,6.707
622,5.85,6.707,7.784,7.335,5.81,6.842,7.504,6.724
623,5.799,6.696,7.784,7.324,5.776,6.842,7.481,6.707
624,5.782,6.651,7.762,7.313,5.765,6.831,7.481,6.707
625,5.833,6.696,7.751,7.302,5.799,6.819,7.47,6.69
626,5.782,6.662,7.762,7.29,5.765,6.842,7.47,6.69
627,5.782,6.663,7.739,7.29,5.765,6.819,7.459,6.69
628,5.749,6.64,7.762,7.29,5.743,6.831,7.47,6.673
629,5.749,6.64,7.728,7.279,5.743,6.819,7.436,6.69
630,5.799,6.651,7.717,7.268,5.777,6.797,7.436,6.657
631,5.799,6.64,7.683,7.257,5.777,6.774,7.414,6.657
632,5.765,6.618,7.694,7.257,5.743,6.775,7.425,6.657
633,5.748,6.629,7.717,7.246,5.732,6.797,7.425,6.64
634,5.748,6.584,7.672,7.246,5.732,6.752,7.425,6.64
635,5.748,6.606,7.694,7.234,5.732,6.775,7.414,6.623
636,5.765,6.618,7.683,7.223,5.743,6.775,7.402,6.623
637,5.732,6.595,7.672,7.234,5.721,6.763,7.402,6.64
638,5.765,6.584,7.66,7.223,5.732,6.741,7.391,6.623
639,5.732,6.595,7.649,7.212,5.721,6.752,7.369,6.623
640,5.748,6.606,7.672,7.201,5.72,6.763,7.38,6.606
641,5.765,6.606,7.66,7.201,5.732,6.752,7.38,6.606
642,5.732,6.562,7.627,7.201,5.709,6.718,7.369,6.606
643,5.748,6.606,7.649,7.178,5.72,6.752,7.346,6.589
644,5.732,6.573,7.627,7.189,5.709,6.729,7.358,6.606
645,5.748,6.572,7.627,7.178,5.709,6.718,7.346,6.589
646,5.698,6.55,7.616,7.178,5.687,6.718,7.347,6.589
647,5.715,6.539,7.604,7.178,5.698,6.707,7.346,6.589
648,5.698,6.516,7.593,7.178,5.676,6.685,7.346,6.589
649,5.732,6.55,7.593,7.167,5.698,6.696,7.335,6.589
650,5.698,6.528,7.571,7.145,5.676,6.685,7.313,6.572
651,5.698,6.55,7.604,7.145,5.676,6.718,7.324,6.572
652,5.715,6.528,7.56,7.134,5.687,6.674,7.291,6.556
653,5.732,6.55,7.56,7.134,5.709,6.685,7.302,6.556
654,5.698,6.494,7.549,7.122,5.676,6.663,7.302,6.539
655,5.732,6.539,7.526,7.111,5.698,6.651,7.268,6.539
656,5.698,6.516,7.537,7.122,5.676,6.662,7.29,6.556
657,5.681,6.517,7.548,7.1,5.664,6.674,7.268,6.522
658,5.648,6.472,7.504,7.077,5.642,6.64,7.246,6.505
659,5.648,6.461,7.515,7.089,5.631,6.64,7.268,6.522
660,5.698,6.438,7.526,7.201,5.676,6.64,7.391,6.657
661,5.715,6.494,7.47,7.1,5.664,6.606,7.234,6.572
662,5.715,6.517,7.605,7.167,5.698,6.741,7.436,6.623
663,5.715,6.505,7.593,7.122,5.676,6.741,7.369,6.606
664,5.715,6.517,7.537,7.077,5.676,6.663,7.257,6.505
665,5.698,6.494,7.537,7.089,5.665,6.663,7.268,6.522
666,5.715,6.483,7.515,7.077,5.676,6.64,7.268,6.505
667,5.698,6.483,7.504,7.066,5.676,6.651,7.245,6.505
668,5.698,6.505,7.515,7.077,5.676,6.662,7.245,6.522
669,5.731,6.528,7.526,7.077,5.698,6.674,7.245,6.522
670,5.732,6.506,7.492,7.066,5.698,6.64,7.245,6.505
671,5.715,6.483,7.481,7.044,5.676,6.629,7.234,6.489
672,5.715,6.483,7.458,7.043,5.687,6.617,7.212,6.488
673,5.715,6.494,7.47,7.043,5.687,6.629,7.212,6.488
674,5.664,6.46,7.459,7.055,5.653,6.618,7.212,6.505
675,5.664,6.438,7.459,7.021,5.642,6.618,7.212,6.472
676,5.698,6.483,7.459,7.032,5.676,6.618,7.201,6.472
677,5.648,6.438,7.436,7.021,5.642,6.606,7.19,6.472
678,5.664,6.427,7.425,7.021,5.642,6.584,7.19,6.472
679,5.664,6.449,7.436,7.01,5.653,6.606,7.19,6.455
680,5.698,6.449,7.414,6.988,5.665,6.584,7.167,6.438
681,5.631,6.416,7.414,6.999,5.62,6.584,7.178,6.455
682,5.715,6.46,7.402,6.988,5.676,6.584,7.156,6.455
683,5.614,6.404,7.391,6.976,5.609,6.573,7.145,6.438
684,5.648,6.404,7.38,6.954,5.62,6.561,7.122,6.421
685,5.581,6.36,7.369,6.954,5.575,6.55,7.134,6.421
686,5.631,6.416,7.38,6.943,5.609,6.561,7.111,6.404
687,5.597,6.382,7.358,6.943,5.597,6.561,7.122,6.421
688,5.614,6.393,7.369,6.943,5.609,6.561,7.122,6.404
689,5.665,6.404,7.335,6.931,5.631,6.528,7.1,6.404
690,5.631,6.349,7.313,6.943,5.608,6.506,7.111,6.421
691,5.614,6.382,7.346,6.931,5.597,6.539,7.1,6.404
692,5.648,6.382,7.324,6.931,5.62,6.517,7.1,6.404
693,5.614,6.349,7.302,6.92,5.597,6.506,7.088,6.404
694,5.614,6.371,7.324,6.92,5.597,6.528,7.088,6.404
695,5.614,6.371,7.335,6.909,5.586,6.528,7.088,6.387
696,5.614,6.36,7.301,6.887,5.586,6.505,7.055,6.371
697,5.597,6.326,7.279,6.887,5.575,6.483,7.055,6.371
698,5.614,6.326,7.257,6.898,5.586,6.461,7.055,6.387
699,5.597,6.326,7.279,6.887,5.575,6.483,7.055,6.371
700,5.564,6.292,7.268,6.876,5.541,6.472,7.044,6.371
701,5.614,6.36,7.279,6.864,5.586,6.494,7.033,6.354
702,5.597,6.337,7.279,6.876,5.575,6.494,7.044,6.371
703,5.581,6.304,7.246,6.864,5.564,6.461,7.033,6.354
704,5.564,6.292,7.246,6.853,5.541,6.461,7.021,6.354
705,5.581,6.27,7.212,6.842,5.552,6.427,7.01,6.337
706,5.597,6.326,7.257,6.842,5.563,6.472,7.01,6.337
707,5.547,6.303,7.257,6.842,5.53,6.472,7.01,6.337
708,5.564,6.281,7.201,6.842,5.541,6.427,6.999,6.354
709,5.547,6.27,7.201,6.831,5.53,6.427,6.999,6.337
710,5.581,6.304,7.223,6.831,5.552,6.449,6.999,6.337
711,5.547,6.247,7.167,6.808,5.53,6.404,6.976,6.32
712,5.53,6.281,7.223,6.819,5.519,6.449,6.987,6.32
713,5.547,6.236,7.156,6.797,5.541,6.404,6.965,6.303
714,5.564,6.247,7.155,6.785,5.541,6.393,6.954,6.286
715,5.513,6.27,7.212,6.797,5.507,6.449,6.965,6.303
716,5.53,6.247,7.167,6.797,5.507,6.404,6.954,6.32
717,5.597,6.292,7.167,6.785,5.563,6.416,6.942,6.303
718,5.513,6.247,7.178,6.785,5.507,6.427,6.965,6.303
719,5.513,6.236,7.156,6.785,5.496,6.393,6.943,6.303
720,5.547,6.247,7.167,6.774,5.519,6.404,6.954,6.287
721,5.496,6.248,7.156,6.763,5.496,6.416,6.92,6.286
722,5.496,6.214,7.122,6.763,5.496,6.382,6.932,6.287
723,5.513,6.236,7.133,6.752,5.507,6.404,6.92,6.286
724,5.53,6.214,7.122,6.752,5.507,6.371,6.92,6.27
725,5.479,6.202,7.122,6.741,5.474,6.382,6.92,6.27
726,5.479,6.18,7.111,6.741,5.474,6.36,6.909,6.253
727,5.513,6.202,7.089,6.73,5.496,6.348,6.887,6.253
728,5.479,6.202,7.111,6.73,5.474,6.371,6.898,6.253
729,5.53,6.248,7.111,6.718,5.496,6.371,6.875,6.253
730,5.513,6.225,7.111,6.718,5.496,6.382,6.887,6.253
731,5.513,6.169,7.066,6.718,5.485,6.326,6.887,6.253
732,5.463,6.191,7.1,6.707,5.462,6.371,6.887,6.236
733,5.53,6.225,7.077,6.696,5.507,6.359,6.864,6.236
734,5.479,6.169,7.066,6.707,5.463,6.326,6.875,6.236
735,5.496,6.18,7.077,6.696,5.474,6.337,6.864,6.219
736,5.53,6.191,7.044,6.696,5.507,6.326,6.864,6.236
737,5.53,6.202,7.066,6.707,5.507,6.337,6.875,6.236
738,5.479,6.18,7.055,6.685,5.474,6.337,6.853,6.219
739,5.479,6.169,7.044,6.674,5.463,6.315,6.831,6.202
740,5.446,6.158,7.055,6.674,5.44,6.326,6.842,6.202
741,5.463,6.18,7.066,6.674,5.451,6.337,6.831,6.202
742,5.446,6.124,7.021,6.685,5.44,6.292,6.842,6.219
743,5.446,6.124,7.01,6.651,5.44,6.292,6.819,6.185
744,5.479,6.158,7.021,6.651,5.463,6.303,6.819,6.185
745,5.463,6.135,6.999,6.64,5.451,6.292,6.808,6.185
746,5.429,6.124,7.01,6.674,5.429,6.292,6.819,6.219
747,5.513,6.157,7.01,6.64,5.474,6.292,6.808,6.185
748,5.446,6.113,6.988,6.651,5.429,6.27,6.797,6.202
749,5.463,6.135,6.988,6.64,5.451,6.281,6.797,6.185
750,5.479,6.124,6.976,6.64,5.463,6.27,6.808,6.186
751,5.479,6.169,7.01,6.64,5.463,6.304,6.797,6.185
752,5.446,6.124,6.999,6.629,5.429,6.281,6.797,6.169
753,5.463,6.135,6.999,6.629,5.44,6.281,6.786,6.169
754,5.396,6.102,6.987,6.595,5.395,6.281,6.763,6.135
755,5.429,6.124,6.987,6.629,5.418,6.27,6.785,6.169
756,5.396,6.079,6.954,6.606,5.384,6.248,6.764,6.169
757,5.412,6.046,6.92,6.595,5.384,6.191,6.752,6.135
758,5.362,6.001,6.909,6.561,5.328,6.169,6.729,6.102
759,5.328,5.978,6.92,6.55,5.283,6.146,6.707,6.068
760,5.328,5.956,6.864,6.528,5.272,6.102,6.685,6.068
761,5.261,5.956,6.909,6.505,5.227,6.135,6.674,6.017
762,5.211,5.911,6.864,6.494,5.171,6.079,6.64,6.017
763,5.211,5.911,6.864,6.461,5.16,6.068,6.617,5.967
764,5.211,5.911,6.864,6.517,5.171,6.102,6.718,6.085
765,5.16,5.821,6.831,6.573,5.115,6.034,6.718,6.152
766,5.177,5.833,6.909,6.528,5.104,6.057,6.741,6.034
767,5.143,5.822,6.797,6.506,5.093,5.978,6.64,6.035
768,5.11,5.855,6.808,6.382,5.071,6.012,6.55,5.883
769,5.076,5.788,6.763,6.371,5.037,5.956,6.528,5.866
770,5.042,5.776,6.741,6.337,5.003,5.933,6.494,5.832
771,5.076,5.765,6.718,6.326,5.003,5.888,6.494,5.816
772,4.975,5.709,6.685,6.304,4.936,5.866,6.461,5.799
773,4.941,5.687,6.674,6.292,4.902,5.844,6.438,5.782
774,4.891,5.653,6.64,6.27,4.857,5.81,6.416,5.765
775,4.857,5.631,6.617,6.225,4.824,5.788,6.371,5.715
776,4.807,5.597,6.617,6.203,4.768,5.765,6.359,5.681
777,4.824,5.597,6.55,6.158,4.779,5.709,6.315,5.631
778,4.74,5.563,6.584,6.136,4.7,5.72,6.304,5.598
779,4.74,5.552,6.528,6.135,4.712,5.687,6.281,5.614
780,4.656,5.496,6.528,6.091,4.633,5.664,6.259,5.547
781,4.656,5.485,6.505,6.091,4.622,5.631,6.248,5.547
782,4.588,5.44,6.483,6.079,4.566,5.597,6.225,5.53
783,4.605,5.418,6.449,6.046,4.566,5.563,6.203,5.496
784,4.538,5.384,6.404,6.001,4.521,5.541,6.158,5.463
785,4.504,5.384,6.427,5.978,4.488,5.552,6.146,5.429
786,4.47,5.328,6.348,5.967,4.454,5.474,6.113,5.429
787,4.454,5.339,6.371,5.945,4.431,5.485,6.102,5.395
788,4.42,5.306,6.337,5.922,4.398,5.452,6.068,5.379
789,4.353,5.261,6.326,5.9,4.353,5.44,6.057,5.345
790,4.32,5.205,6.27,5.866,4.297,5.362,6.012,5.311
791,4.336,5.205,6.225,5.81,4.308,5.34,5.967,5.261
792,4.286,5.194,6.315,5.833,4.275,5.429,6.091,5.294
793,4.252,5.16,6.214,5.844,4.252,5.34,5.99,5.328
794,4.218,5.126,6.203,5.933,4.207,5.283,6.057,5.429
795,4.202,5.126,6.18,5.754,4.174,5.261,5.9,5.193
796,4.185,5.115,6.191,5.732,4.162,5.272,5.9,5.16
797,4.135,5.048,6.135,5.721,4.106,5.205,5.866,5.16
798,4.101,5.059,6.135,5.687,4.084,5.216,5.833,5.126
799,4.084,5.037,6.124,5.687,4.073,5.194,5.844,5.109
800,4.084,5.037,6.091,5.642,4.062,5.171,5.788,5.076
801,4.017,4.981,6.079,5.631,4.006,5.149,5.788,5.059
802,4.017,4.969,6.057,5.597,3.995,5.126,5.754,5.026
803,3.983,4.958,6.057,5.608,3.972,5.126,5.754,5.042
804,3.95,4.913,6.001,5.586,3.938,5.07,5.732,5.026
805,3.95,4.925,6.012,5.552,3.938,5.082,5.72,4.975
806,3.883,4.846,5.967,5.53,3.883,5.037,5.687,4.958
807,3.883,4.857,5.956,5.519,3.871,5.014,5.664,4.941
808,3.866,4.824,5.923,5.485,3.849,4.981,5.631,4.908
809,3.832,4.813,5.911,5.452,3.815,4.97,5.609,4.874
810,3.832,4.79,5.889,5.44,3.804,4.936,5.597,4.857
811,3.782,4.801,5.934,5.519,3.782,4.981,5.676,4.958
812,3.832,4.813,5.956,5.497,3.826,5.014,5.687,4.925
813,3.798,4.768,5.945,5.53,3.77,4.969,5.698,4.975
814,3.782,4.768,5.9,5.485,3.748,4.902,5.642,4.891
815,3.714,4.723,5.866,5.395,3.703,4.902,5.552,4.807
816,3.731,4.678,5.81,5.395,3.703,4.835,5.541,4.807
817,3.697,4.7,5.821,5.339,3.681,4.869,5.496,4.757
